"","a1","d","g","u"
"X72",-0.37881723020743,-2.37421218310044,7.55389950538668e-06,1
"X73",0.608882223491154,-2.37726482644164,1.39303473977063e-05,1
"X74",-1.48429562897922,-2.98314963145531,1.96533538975341e-06,1
"X75",23.1670231199876,-5.43661486966079,0.189276429794714,1
"X76",-0.531691090817276,-3.09035962592421,0.000356542655649028,1
"X77",0.103089925706383,-1.93562080628441,0.000465621977372678,1
"X78",-0.119114810305992,-1.66685097846164,0.000534670229565231,1
"X79",0.203885946690764,-1.47107220162904,9.32284987310126e-05,1
"X80",1.44937073775755,-0.323769615722632,4.5570751451663e-06,1
"X81",-0.357598082141987,-3.26254876942918,1.14027380508512e-05,1
"X82",23.4643343912071,-7.89185546078852,0.127451935318328,1
"X83",-16.8077306971749,-42.1813693560122,0.0755558517978108,1
"X84",-14.5126467480824,-37.2091197489888,0.016185199755794,1
"X85",7.60845792817709,-1.0356298001453,0.281092550016573,1
"X86",0.598588839733062,-1.28328638241564,1.49345368890879e-05,1
"X87",41.512346149639,-6.78955187862067,0.210879859316116,1
"X88",1.06722334409162,-1.47164930613924,5.54753793177594e-06,1
"X89",1.40295911694116,0.137642639521021,5.75994414785234e-06,1
"X90",0.136984176691388,-1.05594531971845,0.000384862113722532,1
"X91",-1.00863003556348,-4.0672197645336,3.91843641912981e-06,1
"X92",-0.0799752788509193,-0.82595151612632,2.25735352561593e-06,1
"X93",0.24602799700547,0.0781189858248048,0.000162487427359266,1
"X94",0.7753696113097,0.0234956997757181,1.20592270199193e-05,1
"X95",-0.737054571855131,-1.83428689186053,3.80913865997209e-06,1
"X96",6.51769083912725,-0.476589913993706,0.220559070301614,1
"X97",0.156000665520935,-0.819773353588964,0.000140571412136314,1
"X98",-0.403824035199644,-3.34480844109938,1.10936785402833e-05,1
"X99",2.33339171833854,0.559658048710317,2.49150712162541e-07,1
"X100",0.786583749576541,0.0977384622462004,1.1679706628459e-05,1
"X101",1.24471098589127,-0.0374627622571011,2.66935372444453e-05,1
"X102",8.97154263770524,-0.0629704254911021,0.268437414492762,1
"X103",-28.233169081299,-72.4381737837524,0.0618601704388841,1
"X104",0.375065365151028,-1.14194834399208,6.21387923932825e-05,1
"X105",8.25087858646425e-05,-1.8577146397604,0.00703641194311749,1
"X106",43.6268018975415,-15.3306241496618,0.127725582637372,1
"X107",-0.780392081717393,-1.1591512826238,1.34870388478386e-05,1
"X108",1.38331728812171,-0.540931646203052,2.64008859244776e-06,1
"X109",0.000367674886727898,-0.570826287204294,0.00014380250019932,1
"X110",-0.233670540346074,-1.96821037804475,2.49373914087831e-05,1
"X111",1.62567980215158,-12.5223130988694,0.113979218782781,1
"X112",-3.54165057152413,-8.10080928715377,0.0183076019686645,1
"X113",-0.0594686830224338,-1.77422104904168,0.000101061399030049,1
"X114",0.035198082029521,-2.19837328053837,0.0010447749542544,1
"X115",-0.974651469372895,-1.77243592202336,3.82733321756704e-09,1
"X116",0.540321069722073,0.377909670122733,2.7226208899046e-05,1
"X117",1.54809088642949,-0.335016553968243,5.86287059176052e-06,1
"X118",0.979114878355875,0.098169775530695,1.05549483494276e-05,1
"X119",22.803418831816,-5.14658095466236,0.0855663273151785,1
"X120",-0.23149588727768,-2.67552598117561,1.99717524823281e-05,1
"X121",33.1517078442099,-13.7599932640028,0.0754883969244603,1
"X122",0.333286889242546,-1.11310343590298,3.51624865414315e-05,1
"X123",-8.9435407713583,-22.1979521249812,0.060162211679371,1
"X124",19.917751767723,-3.38989205686059,0.261655894232665,1
"X125",22.8439853783071,-9.92264453645308,0.23627467205866,1
"X126",0.803937354393064,-0.774382069399376,1.4711017066607e-06,1
"X127",-0.584583768082711,-0.594689650270882,1.23579373628274e-05,1
"X128",1.25450873937872,0.619514707994444,9.74830655416098e-06,1
"X129",5.76784306102363,-15.7594861729572,0.111745599885522,1
"X130",15.217219806636,-2.90988375683221,0.23720833572737,1
"X131",-0.664299290806391,-2.1178617160787,2.07613488125795e-06,1
"X132",-19.5183589171283,-49.7021054218771,0.0811776564551317,1
"X133",16.753021950633,-3.00000610867968,0.204379501287179,1
"X134",0.802281179175266,-1.23523069158981,1.05046326970218e-05,1
"X135",-0.500979228626161,-1.35370366884762,3.70434886350368e-07,1
"X136",-0.143283933889675,-1.94489013051978,0.000137687904410083,1
"X137",-0.963466115842559,-1.79265908467413,1.03292718161681e-07,1
"X138",37.8289326186722,-8.53673483293555,0.146544753087317,1
"X139",1.35882415179984,0.836315061543558,1.55842037496615e-05,1
"X140",-0.54554362159332,-2.56694054537364,6.53434545173838e-06,1
"X141",-0.0460746092469176,-2.63339810427407,0.000620042354155297,1
"X142",-16.923926021723,-43.0842162224646,0.0337364083309242,1
"X143",-1.07545553098167,-4.19850504350792,0.0236852464778705,1
"X144",-18.37214929208,-47.4709408291489,0.0219377455240036,1
"X145",-0.032371176343823,-2.51756748363267,4.58197611810696e-05,1
"X146",11.1597036186902,-2.2082205421612,0.126002025420661,1
"X147",0.69085457378416,-0.533508439944933,5.31540341361441e-05,1
"X148",1.51310323803837,-0.0963100899845636,1.11873454714432e-05,1
"X149",-26.6174478436265,-68.2609635942491,0.0751233642381244,1
"X150",-0.0407407993060977,-2.27931869627561,0.000364339587626006,1
"X151",2.41433665678878,1.41410929975098,0.0381165233258892,1
"X152",-0.890681642977202,-1.86603591073341,4.30625612715775e-06,1
"X153",1.41814284657781,0.493543067212128,3.42824026006619e-06,1
"X154",0.188876210581267,-1.76685099417455,0.000135493293152844,1
"X155",41.0447404786587,-8.31780938025556,0.194747026291199,1
"X156",0.233845825864529,-1.77855120266171,8.59784695536377e-05,1
"X157",34.466252228711,-8.38059052668705,0.319840911581298,1
"X158",0.184137799464755,-2.49332064101485,0.00020763361543601,1
"X159",-0.938441401947994,-1.53657818882793,7.07968588930002e-08,1
"X160",0.0410817354404811,-1.93355077375824,0.000564558718612158,1
"X161",-16.1756150138615,-41.5808105963862,0.0256170583180445,1
"X162",0.90337612791519,0.415215925021545,0.00012043486418793,1
"X163",-1.22724318238602,-2.6363245309663,2.41023726169559e-06,1
"X164",-1.11529923837076,-3.77818906949618,0.0137492359020314,1
"X165",1.32249786101322,-0.0978409975660226,6.7801029653527e-06,1
"X166",0.0896433568494655,-0.0118636662237169,0.00136032231129731,1
"X167",-0.282513013595837,-2.04843663405241,2.95535938446472e-05,1
"X168",0.0341789697908244,-1.83700734911672,0.000257656330553877,1
"X169",0.333095786248481,-2.18890441300337,4.0980189716832e-05,1
"X170",0.66614255525556,-1.1554987468848,4.400406267892e-06,1
"X171",1.14704596111249,-1.3879656149841,3.43075250874576e-06,1
"X172",21.1095717492815,-8.2975976964368,0.132679085893514,1
"X173",7.7688136657559,-1.16306653537205,0.231634663447473,1
"X174",0.10817747811495,-1.87504957420933,0.00058691539837135,1
"X175",-0.937150853226977,-4.17389457086096,0.0284494189045188,1
"X176",0.222297819637565,-0.556621528556247,4.54453844950718e-05,1
"X177",38.2206826431593,-8.01541756116275,0.240478862129179,1
"X178",19.7725687672259,-3.96410831365902,0.131962943901756,1
"X179",-0.0724005046454449,-2.54936632251618,0.000683549207413179,1
"X180",-1.40616294099568,-3.35981264577146,1.41363266021449e-06,1
"X181",28.6884740219684,-12.3063724429214,0.0832250743364951,1
"X182",2.31349121157527,-4.01041916026805,0.182890501295623,1
"X183",1.43422877280277,-0.337934669377507,6.47233680823413e-06,1
"X184",-0.415901867752655,-2.34351545482889,6.28704027559957e-05,1
"X185",0.039681553726304,-2.05185289457931,0.000125347038340785,1
"X186",0.356954436439657,-1.31657545222312,4.30199573390871e-05,1
"X187",39.9226237875958,-14.982762007222,0.094907934924811,1
"X188",37.1119589862449,-6.12352515226615,0.191608126190952,1
"X189",0.532568448457516,-0.947652404332357,0.000539320074574695,1
"X190",-4.77923678972152,-10.8456027612504,0.0635091224531814,1
"X191",10.8326621564898,-2.35288476788659,0.298003239098325,1
"X192",-0.737414341774363,-3.42862435765222,2.41153093576828e-05,1
"X193",-0.701021627930388,-1.8615975670718,6.02970738553335e-06,1
"X194",8.63004043841358,-0.923065280675602,0.27230465949932,1
"X195",0.880044373770777,-0.671597944373082,8.95729531802812e-06,1
"X196",1.19590718656883,-1.16916986535692,3.74872849267156e-06,1
"X197",-23.2044420020901,-58.9667648109869,0.0207266780864435,1
"X198",-10.358025648799,-25.9018005112171,0.123070971480217,1
"X199",25.4577501558283,-5.14336283735659,0.194757049499947,1
"X200",2.626612784934,0.293716694883313,0.0157621347580335,1
"X201",-1.27310272416748,-4.59909821900597,0.0272086438375093,1
"X202",15.909872644035,-6.61813459279532,0.190372100200265,1
"X203",2.71439599688776,1.70396952799489,0.0201960721611557,1
"X204",-0.392041919916939,-2.3768507565039,6.18807022853398e-06,1
"X205",0.757183617745589,-0.897590473281528,2.0537142033964e-05,1
"X206",-6.85863098366098,-15.6164682336923,0.0613828152432244,1
"X207",-0.449282703794211,-3.73318260968864,2.11119918231785e-05,1
"X208",-13.4246354589326,-34.6557902747478,0.0246964180831991,1
"X209",1.70008779672901,0.363561671866844,3.31899063670649e-06,1
"X210",24.9053794648478,-5.85444955118535,0.257679551115678,1
"X211",0.65764021835792,-1.54540889299161,2.78259152722527e-06,1
"X212",14.5833134670403,-4.242361292428,0.10324200707871,1
"X213",25.1375038159035,-5.35657966697072,0.146910965737628,1
"X214",1.10775725852389,-0.970258740224636,5.33483236984466e-06,1
"X215",-0.166551919372983,-1.84754156900329,0.000109352827226249,1
"X216",-0.781040927052973,-3.45320901330622,1.28882636107752e-05,1
"X217",13.0694036165166,-3.69520415511505,0.184521625611009,1
"X218",-0.574260696473333,-2.97998498192485,4.36761149642387e-06,1
"X219",1.14873804851,0.640810314518218,1.89982073283555e-05,1
"X220",0.106476149043751,-2.14897701407428,0.00040346464105215,1
"X221",1.68169448464433,-0.00265017120780064,3.31415664690102e-06,1
"X222",-0.110920683975889,-2.47909258794476,8.0321619722223e-05,1
"X223",-7.24505808730683,-16.5781667502521,0.0849191287901594,1
"X224",-4.55929270992796,-10.2074901931713,0.0304980348989968,1
"X225",0.351703960675119,-1.85008858554815,3.69134948100915e-05,1
"X226",-0.449793095187559,-3.66662855664775,6.94059019332434e-06,1
"X227",9.22569776484065,-4.9913804568722,0.0879408429352577,1
"X228",2.69979937900496,-0.49114458867932,0.00273701437279145,1
"X229",1.8349948113852,-2.61846573569488,0.128591110726753,1
"X230",2.25752849602437,2.28846401285555,0.000118190854768757,1
"X231",36.5901166774569,-6.98558858836766,0.375226594369427,1
"X232",2.27619381363479,-0.959589617687955,0.144888362464371,1
"X233",0.804551005003475,-1.23217697202502,7.72952123210633e-06,1
"X234",42.7735052566295,-10.1984996170638,0.183618053581055,1
"X235",0.332549432600788,-1.02640116002741,4.66523479911918e-05,1
"X236",5.26384855512429,-3.41679337852473,0.0833397972881684,1
"X237",1.07385153884212,-1.42009230344404,4.02690639102651e-06,1
"X238",-23.5769813396178,-61.0692642086695,0.0283076802762336,1
"X239",2.34079641807989,0.0851924279505012,0.00455188374681469,1
"X240",-16.7488126171839,-42.9490841660092,0.0933883220435207,1
"X241",46.0206337433495,-11.4886290536571,0.121854853984559,1
"X242",18.8156038832456,-4.41652433392444,0.213557509409771,1
"X243",4.55509987391876,-0.6103184434084,0.229669744514326,1
"X244",32.9793950454326,-9.46881453183241,0.13559270303549,1
"X245",-0.360825840736882,-2.39542760556101,1.87857184836733e-05,1
"X246",-13.032193309694,-32.7231273301373,0.085969773314918,1
"X247",-0.570574014771835,-3.66726149815648,5.94423818496994e-06,1
"X248",0.409669812421826,-0.830746979568779,4.11160434871758e-05,1
"X249",1.85334629868633,1.09608711955452,2.08409765597687e-05,1
