"item_id","frequency","mean_position","min_position","max_position","sd_position"
"X1206",737,32.3799185888738,17,59,8.42595811181487
"X1165",733,37.1514324693042,20,61,9.20799360171759
"X563",730,40.5561643835616,32,64,5.48300745279442
"X1283",729,66.3539094650206,29,496,81.9484283297219
"X1180",727,38.8569463548831,21,71,11.057894380395
"X171",726,42.8278236914601,26,64,8.64977400234428
"X911",725,40.6703448275862,33,51,3.50851616134376
"X788",724,42.3439226519337,30,56,4.37668967721746
"X839",723,31.5048409405256,10,94,13.7815733222458
"X88",719,77.6119610570236,35,500,85.580377579503
"X349",717,43.8647140864714,35,70,6.2481144939567
"X110",692,46.1156069364162,37,74,6.21849529324716
"X500",686,38.1705539358601,26,67,7.50503920145224
"X923",672,45.7127976190476,36,86,5.67835983388638
"X1131",671,37.7675111773472,23,59,8.1452973103582
"X1039",668,39.4116766467066,29,58,6.46241456285825
"X210",667,67.2653673163418,20,493,78.9156621128165
"X182",664,37.2183734939759,20,93,11.5740996439978
"X490",659,38.1638846737481,26,66,8.46773784894602
"X432",657,21.296803652968,4,64,14.5194950573018
"X274",655,34.9603053435115,6,486,40.4429784703338
"X661",653,61.208269525268,22,407,53.6080652088512
"X842",648,26.7546296296296,7,67,13.0805367707873
"X455",643,48.1632970451011,30,497,39.7906095351792
"X897",641,54.3619344773791,41,93,8.46814169413515
"X355",634,95.01261829653,16,499,135.506981446056
"X569",631,43.648177496038,29,65,7.10777524232648
"X960",624,49.1842948717949,24,483,51.6428313732582
"X1153",617,22.9173419773096,4,494,52.866604740796
"X1088",609,21.5155993431855,4,381,30.5613086843006
"X1225",608,47.9835526315789,38,81,5.4772008397001
"X585",608,48.3585526315789,33,63,7.33341470346801
"X958",607,56.1993410214168,46,92,7.16874400813277
"X466",598,45.2090301003344,33,65,7.18956894189643
"X1196",594,63.543771043771,47,107,12.6413333363552
"X489",593,55.6222596964587,17,489,72.0047082987109
"X73",592,97.035472972973,37,496,100.974861215092
"X473",590,41.7881355932203,35,54,3.07421417323867
"X186",585,41.6888888888889,9,489,53.0640182274336
"X698",576,64.9375,50,106,10.8774797272802
"X765",575,58.8278260869565,40,491,54.187022161228
"X846",573,44.6841186736475,33,62,5.59342544257954
"X993",572,51.3164335664336,37,66,6.01541008882476
"X20",571,96.3887915936953,18,424,120.212207748195
"X890",566,77.839222614841,41,498,95.3667013857558
"X1300",564,46.3351063829787,33,63,6.14387374021731
"X794",558,44.9569892473118,37,57,3.52242565301713
"X1212",557,99.1992818671454,22,500,130.314912432772
"X5",554,68.1389891696751,53,102,10.1632513409367
"X568",553,55.5153707052441,46,81,5.04474891092562
"X165",551,107.56442831216,29,431,121.605797281028
"X810",547,98.2650822669104,21,417,116.278673749725
"X1150",546,53.4194139194139,44,86,5.6641402519265
"X641",544,80.1893382352941,5,442,126.61760340494
"X922",535,48.3588785046729,36,69,6.45513112500563
"X618",535,86,40,497,76.2699719039689
"X548",533,47.2157598499062,35,74,7.77263703633526
"X400",528,68.1818181818182,54,101,9.10434404879944
"X245",527,39.573055028463,13,87,15.9980356078693
"X806",526,42.9771863117871,37,53,2.39671451137413
"X1201",522,87.5095785440613,10,405,118.307436875995
"X265",519,106.59344894027,25,421,121.58860964585
"X705",515,41.6990291262136,29,57,6.10612206576559
"X592",512,126.5625,48,500,118.798864701659
"X877",507,80.9822485207101,7,406,117.750664761823
"X992",503,48.5626242544732,34,82,9.37847171691573
"X2",501,49.3253493013972,34,64,7.12347781127621
"X63",499,46.5370741482966,33,64,7.26437974702237
"X181",498,50.6305220883534,38,68,5.87118874438107
"X129",497,136.519114688129,43,479,134.731244343843
"X142",495,63.4767676767677,53,95,6.61422262612478
"X1071",491,67.0753564154786,23,451,66.6066156518795
"X1086",485,60.0494845360825,52,80,4.85849608807913
"X758",483,51.5714285714286,38,66,5.60384532216795
"X990",483,113.163561076605,36,400,114.666140663573
"X1139",477,57.1090146750524,45,81,6.24101559906458
"X383",476,45.3403361344538,4,500,102.785959163448
"X385",475,55.9221052631579,5,348,92.5045342473438
"X808",471,16.0148619957537,4,106,17.1777253073925
"X828",471,47.9469214437367,18,90,16.1961167552329
"X152",468,49.1880341880342,4,413,99.6456403796104
"X78",464,53.8254310344828,38,83,9.08691650944704
"X1087",461,87.353579175705,15,338,97.5904860673278
"X679",458,50.3296943231441,40,66,4.97679872087547
"X583",456,46.0372807017544,31,62,6.84689168718028
"X1103",451,76.019955654102,60,108,9.50962324281311
"X288",443,55.8916478555305,35,84,10.9700125080945
"X463",440,45.3613636363636,32,61,6.6923175589164
"X950",440,136.486363636364,46,448,128.180342756629
"X276",436,62.6192660550459,46,86,7.10913256993201
"X520",433,70.2355658198614,62,97,5.28887115274238
"X1302",433,79.8891454965358,14,295,84.3080588908561
"X1252",431,69.0046403712297,60,89,4.74953870936554
"X1242",424,42.2358490566038,34,93,8.91122689431888
"X726",424,54.4268867924528,28,88,13.0604824606657
"X608",424,69.4551886792453,59,88,5.65500439158165
"X769",421,74.0023752969121,65,105,5.35212410541546
"X565",420,48.4904761904762,35,66,5.32633433812899
"X364",418,66.8684210526316,52,93,7.6722057705616
"X112",416,55.8653846153846,16,100,22.5900320025407
"X672",405,80.2345679012346,66,104,7.30636438444416
"X584",402,116.430348258706,43,338,96.6181592798246
"X314",390,60.0333333333333,25,94,14.3059272475791
"X203",383,55.0992167101828,48,71,3.79591602152136
"X200",377,74.474801061008,63,91,5.78746136655447
"X50",371,70.199460916442,17,229,61.2510836063481
"X454",367,83.0871934604905,75,103,5.33552118954748
"X756",365,77.372602739726,67,99,5.28457376289583
"X10",364,46.0549450549451,5,447,94.8326189813504
"X1249",363,52.7272727272727,42,64,4.32645721626817
"X690",363,79.9449035812672,23,246,66.6544834232391
"X228",359,42.2506963788301,7,105,27.2870852320914
"X1056",359,106.994428969359,27,354,103.509101276599
"X1178",351,53.8262108262108,48,65,3.32110087617209
"X845",348,85.9770114942529,77,106,5.71458926996186
"X26",347,166.319884726225,57,429,126.13236799741
"X688",345,47.5594202898551,39,58,3.03517742290967
"X505",342,40.5263157894737,6,147,37.9439802835604
"X417",342,71,24,100,15.8332587331679
"X853",342,86.4853801169591,79,109,5.21936022095471
"X187",339,81.7079646017699,74,99,4.82660541264709
"X159",337,67.6350148367952,5,474,125.310496591573
"X11",334,80.3203592814371,36,491,86.4833946038942
"X1216",333,83.6396396396396,40,459,63.6746899074468
"X772",332,64.8493975903614,20,173,46.0011976029417
"X834",331,89.7492447129909,78,111,6.91160361850475
"X777",331,95.202416918429,46,495,90.4903383100878
"X1085",320,136.621875,21,500,164.000203062752
"X157",317,91.7097791798107,81,108,6.03767173787837
"X1023",315,76.2380952380952,27,103,16.0726003010328
"X907",314,48.8025477707006,15,132,30.6897157307638
"X906",314,114.652866242038,52,273,70.3452272591978
"X648",313,63.3482428115016,24,144,35.2891463635642
"X1298",310,88.8387096774194,81,106,4.43651204285287
"X577",310,147.490322580645,57,498,114.525381522353
"X1025",308,43.9123376623377,39,51,1.83401902604441
"X86",307,90.7980456026059,78,103,4.5623777008809
"X862",301,22.9501661129568,6,73,18.8566745470222
"X381",300,81.0866666666667,46,104,13.6030375649043
"X419",300,151.203333333333,67,315,84.0015248441521
"X191",297,95.2154882154882,84,111,6.00512415038324
"X264",296,80.6891891891892,45,104,15.1915906047744
"X1053",296,87.0777027027027,63,107,9.26579509660837
"X1233",292,37.9109589041096,12,81,19.8065979609998
"X1127",292,111.178082191781,61,230,56.3907799891705
"X580",291,80.9759450171821,41,498,73.0066324718496
"X376",287,88.1393728222996,45,178,41.8217339474884
"X115",287,91.0034843205575,47,197,42.6726438514373
"X543",281,129.056939501779,69,276,64.8111842466795
"X1097",279,122.867383512545,57,495,93.1716157180043
"X289",275,18.2181818181818,6,85,15.4103137672397
"X262",274,26.0255474452555,8,86,15.3693025916409
"X880",274,91.7226277372263,72,106,7.55999682831038
"X167",273,141.582417582418,74,280,70.7893622472268
"X467",272,60.7647058823529,32,118,24.0275780341307
"X299",271,77.859778597786,46,141,27.92825938979
"X1191",270,182.97037037037,71,366,100.511771545392
"X1005",269,43.1078066914498,19,106,14.4387374905392
"X107",269,119.193308550186,72,227,49.2891237115396
"X522",268,94.6567164179104,59,178,33.3658877310956
"X1184",267,62.374531835206,34,119,22.3007929000681
"X416",267,90.5056179775281,55,170,35.3332545641371
"X1076",266,18.4285714285714,7,89,14.7439969053149
"X902",266,87.7105263157895,56,161,29.4657274867891
"X437",265,97.4603773584906,85,114,7.11321698795048
"X158",264,51.1628787878788,38,74,6.48777622535417
"X257",263,78.4980988593156,48,139,25.6953488119999
"X139",262,56.9351145038168,35,103,14.3809549646625
"X748",262,69.6488549618321,43,137,21.9069518398555
"X1319",262,87.6259541984733,59,106,12.3165999424958
"X458",262,96.4580152671756,45,215,52.2861650737048
"X903",262,110.492366412214,70,203,40.6942380970821
"X380",261,43.5785440613027,26,108,13.1183429779631
"X1235",261,83.4712643678161,57,143,22.3716024049342
"X126",260,54.2346153846154,35,121,13.4842519990933
"X154",259,20.953667953668,7,98,16.2906550488409
"X334",259,98.4131274131274,70,158,26.0837051042279
"X120",258,96.9883720930233,84,110,4.15692433268885
"X555",258,98.422480620155,70,150,23.2532119543972
"X1273",256,135.27734375,88,254,54.2242008264724
"X1141",255,41.9607843137255,18,101,19.1633680898683
"X1226",254,29.3031496062992,9,132,20.3650147074061
"X42",254,29.3385826771654,8,101,23.443724721411
"X144",254,185.448818897638,92,345,91.1109481896792
"X915",253,27.2727272727273,8,102,23.1029598373618
"X433",253,35.6600790513834,10,104,25.7155353266578
"X535",252,96.515873015873,76,113,8.72486406883611
"X1117",251,56.5099601593625,47,66,3.30134826978409
"X230",250,45.512,18,113,25.3044485509142
"X124",249,49.4979919678715,21,108,25.4276526668329
"X792",249,65.5622489959839,40,118,20.3147893390348
"X412",242,67.1115702479339,41,112,19.8584187445643
"X93",242,88.0454545454545,60,107,12.7923894646687
"X1315",239,56.234309623431,29,113,23.2119281366218
"X1176",239,57.8661087866109,50,65,3.03045846239763
"X693",238,60.8739495798319,32,114,24.1171733975902
"X1084",232,43.8189655172414,14,117,29.690058136891
"X1268",232,139.418103448276,98,219,38.397468123462
"X255",231,39.9523809523809,13,116,27.7569009194875
"X1162",229,54.2096069868996,24,115,28.0732077793098
"X1187",228,95.3947368421053,77,109,7.02433582362361
"X44",223,41.4977578475336,11,117,30.2906155656583
"X1232",222,88.7387387387387,63,123,15.2049121091894
"X243",220,51.7272727272727,17,119,32.1183340267809
"X360",218,13.2477064220183,4,71,15.2694121901371
"X1134",217,59.5207373271889,27,123,29.9403849558699
"X534",217,275.023041474654,58,493,153.7444802501
"X109",215,47.8976744186047,16,114,31.8423209860926
"X805",215,79.1348837209302,52,127,20.0703305892816
"X206",211,132.857819905213,52,488,121.021086997604
"X501",210,50.4666666666667,16,119,32.4217325266849
"X1238",210,55.7190476190476,22,141,32.5303262124828
"X1296",210,277.252380952381,71,483,140.111432478047
"X85",208,38.4903846153846,9,120,31.4963367833345
"X855",208,86.8317307692308,62,122,17.3334880953129
"X561",205,60.7609756097561,29,123,29.8758286294861
"X333",205,277.921951219512,73,474,134.093484204036
"X475",204,79.7549019607843,52,130,21.640336481777
"X175",202,67.6683168316832,37,125,28.175955419817
"X448",199,103.125628140704,77,133,13.3181465208155
"X1045",198,223.974747474747,102,500,131.654849356463
"X41",197,60.4060913705584,20,138,38.6053761119706
"X564",197,123.340101522843,97,162,14.0977298067429
"X1062",195,71.5282051282051,35,137,34.6663474232438
"X74",193,46.3056994818653,11,138,41.238695656265
"X680",192,44.2916666666667,41,51,1.49985455955752
"X800",190,62.2210526315789,25,137,38.0739127863809
"X310",187,96.1229946524064,74,107,7.38138137368895
"X337",186,162.698924731183,117,232,32.3881142517358
"X778",185,69.3783783783784,34,142,35.9767069505844
"X1277",185,101.264864864865,94,111,3.07162825184117
"X351",185,130.52972972973,104,171,13.7954951859858
"X802",183,96.3661202185792,69,143,21.0669354423116
"X99",182,90.3571428571429,60,149,25.3485956669965
"X627",182,269.214285714286,130,413,106.969935437994
"X1205",181,98.2209944751381,70,144,19.4638068991019
"X840",180,120.561111111111,96,149,12.8359498167094
"X363",177,154.672316384181,114,210,24.2265578294352
"X94",176,83.3693181818182,54,145,29.0531527001491
"X837",172,200.482558139535,133,287,55.114816237163
"X863",168,76.9702380952381,43,153,35.2709657521973
"X341",168,160.392857142857,94,499,104.527854105991
"X149",167,73.6167664670659,39,156,35.6133413012302
"X519",167,194.263473053892,136,269,47.0883818572854
"X96",167,195.544910179641,137,275,48.665901397975
"X938",164,79.0731707317073,47,155,32.9205328687631
"X431",164,102.756097560976,97,111,2.70904404668237
"X396",163,9.41717791411043,4,32,6.53179871519366
"X367",159,160.77358490566,123,210,23.0884168800968
"X791",157,94.140127388535,67,159,24.1141671835879
"X118",157,225.331210191083,150,321,55.5287392136203
"X511",156,54.5320512820513,19,175,41.0349056562423
"X650",156,158.121794871795,127,191,16.2247691762369
"X581",155,76.8838709677419,47,163,33.3515230359036
"X146",154,183.084415584416,137,254,32.2390887046439
"X910",153,64.0130718954248,32,163,36.0420052687257
"X12",153,138.712418300654,119,164,11.204835189031
"X785",153,175.555555555556,106,496,98.3226354573292
"X656",152,67.4802631578947,33,170,37.6656553723983
"X19",152,67.6842105263158,32,170,39.8462975841004
"X450",152,100.921052631579,87,111,6.25456264270462
"X238",152,122.644736842105,104,178,16.842239510183
"X394",152,128.407894736842,111,169,12.899692107398
"X38",152,139.111842105263,120,174,12.642066507925
"X876",152,272.328947368421,165,372,74.2455899924145
"X937",152,276.296052631579,138,449,106.717975720733
"X343",151,132.827814569536,115,171,12.1538809107237
"X263",151,252.64238410596,164,339,60.8467303280257
"X605",151,275.94701986755,166,373,75.9462782129114
"X239",150,106.6,84,171,24.454038521275
"X104",150,125.706666666667,99,194,23.4256059827693
"X7",150,161.813333333333,137,197,13.20788185807
"X116",150,180.173333333333,141,223,25.6979738753377
"X1081",149,64.8053691275168,25,181,46.3875679192623
"X169",149,83.3087248322148,42,191,46.4312772217612
"X551",149,98,64,185,36.5947492910619
"X1274",149,101.859060402685,66,195,39.7577155752168
"X1210",149,107.335570469799,79,198,33.7660093637788
"X1032",149,115.530201342282,90,186,26.2551300127464
"X1271",149,166.315436241611,147,197,10.9322775552441
"X141",149,188.355704697987,159,225,17.6857225304968
"X147",149,199.228187919463,153,256,32.9325930737171
"X1002",149,204.604026845638,165,256,26.5189424374215
"X704",149,243.805369127517,186,301,39.0170922095843
"X818",149,276.677852348993,175,369,66.0967011132865
"X16",149,354.093959731544,192,485,102.375259778034
"X1030",148,155.141891891892,134,201,15.5729619756717
"X189",148,359.054054054054,198,485,96.54731903779
"X1035",147,99.6666666666667,58,205,46.0719112319666
"X685",147,126.931972789116,96,208,32.2943779542401
"X687",147,165.142857142857,144,204,14.2564573208938
"X306",147,211.360544217687,170,272,25.911055866949
"X174",147,217.251700680272,179,255,22.9155219087009
"X347",147,228.69387755102,185,279,28.2255136320515
"X746",147,232.374149659864,181,300,34.8321239867669
"X1287",147,312.238095238095,195,413,76.1983113225078
"X1211",147,334.442176870748,203,453,83.9423423491648
"X1031",146,107.404109589041,70,220,44.1955808006315
"X978",146,201.445205479452,174,243,14.4518371684604
"X944",145,94.0896551724138,51,210,48.6453887904569
"X372",145,122.206896551724,89,215,39.3045262716727
"X398",145,141.248275862069,112,222,33.1349368815695
"X62",145,144.758620689655,118,217,29.1936246517371
"X34",145,150.034482758621,130,208,23.7648824111403
"X575",145,195.262068965517,170,231,14.4212520114775
"X645",144,89.3402777777778,41,220,56.4453028383205
"X1251",144,115.513888888889,72,225,47.5753338733675
"X1164",144,223.465277777778,191,255,19.4299578347654
"X970",144,240.0625,195,296,29.22045905308
"X655",144,311.520833333333,217,388,61.6203091520969
"X870",143,108.93006993007,68,221,47.77141144454
"X1303",142,94.2183098591549,50,222,53.159483878243
"X757",142,285.62676056338,215,375,47.1479652404116
"X734",142,291.788732394366,221,357,47.1454413289142
"X741",142,313.915492957746,222,388,55.2921952038847
"X634",141,84.8581560283688,37,228,56.6175870657423
"X1126",141,104.184397163121,96,111,3.03927349608289
"X643",141,131.035460992908,96,234,40.4646956083797
"X15",141,134.035460992908,99,241,41.9973487849476
"X254",141,137.340425531915,101,239,41.1106225041019
"X514",141,200.602836879433,177,235,13.7393488266491
"X438",141,239.191489361702,181,293,39.2196952879576
"X985",140,102.114285714286,53,238,57.7193764099647
"X353",140,106.492857142857,61,250,53.4250630199393
"X619",140,170.414285714286,147,241,28.3941897274335
"X493",140,306.721428571429,230,377,47.5917996468715
"X882",139,185.568345323741,165,250,23.9855180823135
"X702",139,213.438848920863,192,241,12.1298022660405
"X297",138,245.565217391304,210,278,16.7165971643548
"X389",136,57.8602941176471,53,63,2.13323886637249
"X292",136,182.183823529412,163,244,22.0044447381727
"X1299",136,225.286764705882,203,256,12.2570663448177
"X375",135,192.503703703704,171,256,22.4831193970499
"X1047",134,112.126865671642,64,255,55.3027785732477
"X646",134,197.902985074627,175,253,20.9007210736441
"X1292",134,261.223880597015,229,296,16.1671912231465
"X507",134,314.619402985075,248,365,37.9607622462667
"X946",134,365.171641791045,241,447,64.3371670923169
"X132",133,221.609022556391,203,264,12.6866874789632
"X1112",133,409.759398496241,252,498,78.1873381960334
"X1090",132,189.871212121212,109,500,111.822815497085
"X518",132,229.181818181818,211,267,11.8777604629637
"X816",132,256.159090909091,228,283,12.715819050658
"X1063",131,103.236641221374,57,250,53.7734323965725
"X121",131,114.022900763359,70,260,52.6650468890757
"X527",131,284.480916030534,246,319,20.7057595647789
"X525",131,386.068702290076,262,463,62.6633484876735
"X766",130,95.6384615384615,46,269,61.0356362860222
"X776",130,107.6,60,276,55.8981077462592
"X1018",130,116.892307692308,64,289,62.0607661897566
"X604",130,118.915384615385,74,260,52.9599870335625
"X558",130,122.661538461538,75,284,57.6075406678747
"X832",130,133.8,85,306,59.4445086816528
"X574",130,136.9,98,257,45.2751878589025
"X1019",130,137.138461538462,85,300,61.4593524015246
"X384",130,144.8,81,344,77.0104593721735
"X1257",130,147.430769230769,86,337,72.9524575420129
"X318",130,155.123076923077,120,268,39.1843220080984
"X1102",130,156.315384615385,110,309,56.3077141802747
"X342",130,157.261538461538,93,364,80.051781095298
"X464",130,157.415384615385,88,375,84.2002766217799
"X883",130,157.769230769231,127,258,35.3499752664932
"X1157",130,160.361538461538,94,361,78.4878407455678
"X8",130,162.307692307692,106,349,68.954523397373
"X406",130,164.761538461538,90,392,90.9005593356678
"X795",130,168.9,132,281,42.0379765553507
"X436",130,174.007692307692,115,339,65.5196871003979
"X1038",130,182.476923076923,114,370,78.0685661051551
"X449",130,185.961538461538,156,281,33.2797407577284
"X1007",130,188.015384615385,144,333,51.0960464520419
"X423",130,193.853846153846,155,318,45.3927070498057
"X949",130,200.415384615385,140,367,69.5854596563633
"X824",130,201.523076923077,150,362,61.091774320967
"X847",130,204.423076923077,172,303,36.5977220845367
"X250",130,207.892307692308,182,287,27.3505087332321
"X294",130,208.246153846154,177,302,34.9595694584521
"X179",130,209.069230769231,184,289,27.4608074378765
"X597",130,212.230769230769,164,347,52.2597179066513
"X300",130,213.353846153846,170,337,47.0738923574583
"X216",130,213.776923076923,155,383,69.3911802568302
"X405",130,216.238461538462,165,353,56.8181928291853
"X979",130,222.553846153846,206,269,14.4737461003604
"X719",130,224.061538461538,180,342,48.4399658565985
"X1190",130,230.084615384615,197,336,38.2541550897921
"X1004",130,231.930769230769,216,269,13.3725325690639
"X1135",130,237.576923076923,220,272,12.5153334695685
"X80",130,239.038461538462,194,359,48.4155788634666
"X653",130,241.392307692308,193,373,50.7452210533125
"X387",130,242.923076923077,207,350,38.1243610462895
"X395",130,245.369230769231,229,292,12.8232700672508
"X1015",130,246.153846153846,223,327,26.4406492134528
"X1200",130,249.369230769231,231,299,16.9505155127472
"X779",130,262.530769230769,242,318,15.9330909430843
"X798",130,262.630769230769,221,378,47.1200246215336
"X866",130,264.946153846154,246,332,22.9266817710372
"X24",130,267.407692307692,241,352,30.9249394236141
"X1168",130,268.076923076923,246,341,26.1666144426325
"X875",130,268.430769230769,239,298,13.5400287757692
"X1223",130,268.7,251,300,11.8037242841717
"X373",130,280.130769230769,254,372,33.6070287179432
"X1278",130,281.669230769231,254,370,33.0600553987677
"X1240",130,281.892307692308,250,376,35.4622293124892
"X1077",130,285.946153846154,266,355,24.3177644380188
"X130",130,291.830769230769,270,314,10.6684628779825
"X72",130,292.130769230769,262,320,15.7673927401553
"X557",130,292.284615384615,273,363,23.3315285953388
"X612",130,292.476923076923,275,311,7.3307416681322
"X1104",130,294.761538461538,281,330,9.8057124990889
"X926",130,305.123076923077,263,341,24.3848394204253
"X452",130,306.238461538462,282,385,26.4896656304244
"X1028",130,306.861538461538,254,361,33.8344702553439
"X1138",130,307.3,293,347,14.7257355273584
"X22",130,308.430769230769,286,338,11.8746283248491
"X546",130,312.523076923077,291,333,10.4519686841227
"X1010",130,313.261538461538,296,358,16.8092600200303
"X305",130,313.492307692308,300,357,11.9872323252417
"X610",130,313.546153846154,299,346,7.29565182009283
"X819",130,313.884615384615,288,388,26.7757366202379
