"","item","S_X2","df.S_X2","RMSEA.S_X2","p.S_X2"
"111","X7955",51.8416456144176,25,0.0371249464512384,0.00125532800656656
"47","X7891",6.21917863471679,3,0.0371144630782066,0.101420225412947
"6","X7850",28.8978326956147,14,0.0369597308329927,0.0107879567210916
"88","X7932",42.3843510836801,21,0.0361551078843804,0.00376357442426882
"66","X7910",44.0708631284875,22,0.0358863748731168,0.00347495578278266
"91","X7935",51.8887144555176,26,0.035751958693,0.00185774144623783
"30","X7874",27.9027048271764,14,0.0357040025155901,0.0146568808731689
"77","X7921",34.4333158991699,18,0.0342339979652671,0.0111297034259989
"3","X7847",35.7222591447736,19,0.0336125874695948,0.0114154984620104
"96","X7940",29.0166185062896,16,0.0323162060204668,0.0238243038634891
"110","X7954",43.4910809502561,24,0.0322881835121642,0.00873769212661794
"43","X7887",25.2308580587619,14,0.0320902959640985,0.0323555386752287
"28","X7872",17.9316211774089,10,0.0319089308615986,0.0561281077946631
"2","X7846",8.9303004229699,5,0.031765752151466,0.111876743656795
"27","X7871",5.2755446602638,3,0.031204219596222,0.152697155576086
"15","X7859",40.3556599473721,23,0.0311234634206356,0.0140165967704702
"58","X7902",34.6475017519702,20,0.0306618286736198,0.0220640540614407
"112","X7956",39.5438039915331,23,0.0303868051586873,0.0172796320725308
"60","X7904",10.2589118541451,6,0.0301859585809781,0.114163645481546
"39","X7883",18.4540443688856,11,0.029493812522519,0.0716256855038782
"94","X7938",34.44825229017,21,0.0286717728776373,0.0324286121032572
"107","X7951",37.7100966448656,23,0.0286533309630581,0.0273560130075433
"53","X7897",12.85668747255,8,0.0279162035588811,0.116876594827724
"87","X7931",46.3270270763134,29,0.027694549133645,0.0217666484611562
"95","X7939",41.0141924300709,26,0.0272267363598517,0.0309322283840828
"70","X7914",29.6616867627718,19,0.0268390679682728,0.0562649730635
"65","X7909",37.3615792307841,24,0.0267334215047787,0.0402559578026839
"81","X7925",34.0744366577553,22,0.0265432055060043,0.0482747977176689
"54","X7898",23.496286156598,16,0.0245241722673976,0.101097971118692
"4","X7848",34.6822452350424,24,0.0239032482702496,0.0732535167532635
"40","X7884",34.5860422919341,24,0.0237953700283199,0.0747793847907118
"102","X7946",30.0277537776927,21,0.0234915393786502,0.0914317185354296
"38","X7882",36.0165174249887,26,0.0222383710705498,0.0913658253706168
"62","X7906",5.49828555167154,4,0.0219279772151232,0.2398802220298
"63","X7907",17.8440779590227,13,0.0218708245664993,0.163529973976404
"33","X7877",34.1495950445039,25,0.021675154573309,0.104748780593996
"86","X7930",24.2117876917718,18,0.0210476358128735,0.148210997026957
"42","X7886",29.0438981147535,22,0.0202733941329935,0.143611735198865
"100","X7944",5.11450749837942,4,0.0189122313932194,0.275748814293888
"80","X7924",19.1510671972511,15,0.018848010867767,0.206969713117933
"16","X7860",27.6317405589871,22,0.0181276392784857,0.188208719979859
"24","X7868",22.061092099675,18,0.0170183102992781,0.229284133556892
"56","X7900",20.6698485977501,17,0.0166468046919664,0.24140715892358
"23","X7867",21.7733320174173,18,0.0164042934251028,0.242204140918989
"83","X7927",15.7011354503819,13,0.0163317519964219,0.265645738046911
"34","X7878",27.60785199733,23,0.0160367594095494,0.230974896402991
"49","X7893",25.7245686809352,22,0.0147420515084563,0.263695334450253
"37","X7881",29.3395292058815,26,0.0128406562581204,0.295869775725318
"22","X7866",23.2591812588075,22,0.00857164263507202,0.387220321667188
"20","X7864",21.5305405386919,21,0.0056948319223331,0.426980784466279
"67","X7911",17.3403390117215,17,0.00506947139891382,0.431548397531138
"12","X7856",12.352004347771,14,0,0.578056716949111
"17","X7861",13.5594847214441,17,0,0.698001715432722
"26","X7870",1.77623301010952,2,0,0.41142994965599
"31","X7875",20.9809608806236,26,0,0.742946050746149
"32","X7876",6.58861462919503,11,0,0.831353398495056
"41","X7885",4.72468126134891,5,0,0.450395517037209
"71","X7915",20.2572259936354,25,0,0.733205379395297
"78","X7922",20.1495411414207,22,0,0.573686069735599
"101","X7945",2.42552969057616,6,0,0.876707209136182
"109","X7953",14.8703150924993,18,0,0.670851734595644
"44","X7888",NA,0,NA,NA
"48","X7892",NA,0,NA,NA
"52","X7896",NA,NA,NA,NA
