"","item","S_X2","df.S_X2","RMSEA.S_X2","p.S_X2"
"59","X7562",9.11441298521391,3,0.0511502815120801,0.0278077520379595
"48","X7551",18.1229983396017,6,0.0509284746406749,0.00593205644014106
"28","X7531",46.6925074030202,16,0.0496235082480637,7.60358400106804e-05
"94","X7598",41.4280562124092,15,0.0475574163378324,0.000275093782101022
"77","X7581",46.9170881370912,17,0.0475298529788726,0.000125490507938046
"6","X7509",60.2063705381973,22,0.0472158510823393,2.08304240187738e-05
"26","X7529",39.3976949195584,15,0.0456940907441101,0.00055875121456505
"84","X7588",52.2351125946559,20,0.0454863269914633,0.000105209175421155
"27","X7530",62.3843122351903,24,0.0453108836661186,2.92046873114151e-05
"1","X7504",7.77578477846579,3,0.0452056811311611,0.0508801215265561
"95","X7599",43.8761391647131,17,0.0450495286218435,0.000357203041495283
"101","X7605",56.313368489,22,0.0447457310401576,7.70951350802069e-05
"3","X7506",52.2944027824564,21,0.0437376009396158,0.000173433377446365
"53","X7556",44.5570012583022,18,0.0435195639949891,0.00048002787018356
"11","X7514",55.5021746060868,23,0.0425915615132034,0.000166065626764459
"52","X7555",21.4866379340187,9,0.0422019750052073,0.0106564213575427
"110","X7614",40.4987981942414,17,0.0421240031208075,0.00110008877784374
"75","X7579",40.1653649546828,17,0.0418240787645192,0.00122645427469947
"58","X7561",40.108201549197,17,0.0417724438452411,0.00124947675220499
"16","X7519",44.7785534005491,19,0.0417333975113856,0.000736046974170547
"35","X7538",49.0101403879992,21,0.0413789309834786,0.00050010640453991
"92","X7596",43.9701498692027,19,0.0410738152359152,0.000953396018888506
"111","X7615",55.7507960853127,25,0.0397364850699665,0.00039195171818321
"60","X7563",4.42519425166762,2,0.0394538635653843,0.109416111776059
"104","X7608",19.7970832177269,9,0.0392430940112372,0.0192068130680227
"106","X7610",46.0645230513373,21,0.0391427511004315,0.00125281915049222
"113","X7617",39.1106079259775,18,0.0388012206748417,0.0027537746754418
"63","X7566",46.6584937251425,22,0.0379317782285056,0.00162568462248544
"64","X7567",8.47013833216652,4,0.0378757949715395,0.0757975650950214
"74","X7578",37.9507734114386,18,0.0377202781622985,0.00393185196154193
"85","X7589",36.3040010867457,18,0.0361300061140579,0.00644933453969869
"89","X7593",43.5146335822473,22,0.0354312853585552,0.00407625751591931
"97","X7601",40.0406875898567,21,0.0341163795610371,0.00735250733570461
"12","X7515",37.8690003653312,20,0.0338661948044763,0.00918760354314913
"34","X7537",37.84853105068,20,0.0338467920281322,0.00924052262783851
"108","X7612",29.9036150927578,16,0.0333991295209406,0.0185084349767394
"22","X7525",41.8811173430099,23,0.0324624429059197,0.00937232435571679
"38","X7541",39.8587985274371,22,0.0322809308623746,0.0112296794103864
"29","X7532",27.1233649487342,15,0.0322104825488186,0.0277471443808
"68","X7571",28.8836498086296,16,0.0321507224066587,0.0247325632153402
"99","X7603",33.8876140229559,19,0.0317151683496949,0.0189464782979822
"66","X7569",24.4160949607418,14,0.0309043574684755,0.0407888665529423
"41","X7544",5.11968017672661,3,0.0301165911334678,0.163240430212124
"42","X7545",18.4454957522673,11,0.0294768952884913,0.0718027032525129
"88","X7592",33.1961911674787,20,0.0291031885193836,0.0321050067957241
"19","X7522",4.84276350296688,3,0.0280805393347625,0.183679546618014
"57","X7560",35.353155071261,22,0.0279133445927217,0.0355754979339428
"24","X7527",6.30964196192725,4,0.0272253584333646,0.17718663998151
"87","X7591",28.3018888143221,18,0.027105251904572,0.0576072392924079
"47","X7550",3.05907591333117,2,0.0260723284635089,0.216635739294769
"112","X7616",16.4341298046225,11,0.0251825632060761,0.125763757315915
"67","X7570",28.7484702256652,20,0.0236963978262519,0.0928314704660675
"103","X7607",2.86635852780569,2,0.023581156504907,0.238549304178617
"62","X7565",29.8062560071146,21,0.0232015648444277,0.0959509535466606
"51","X7554",25.7576733500456,19,0.0213674682974417,0.137084000965388
"78","X7582",25.24415367568,19,0.0205395659739756,0.152661583354611
"105","X7609",21.1426789077593,16,0.0203126218921183,0.173091120124207
"61","X7564",17.3431320390925,14,0.0175083015574552,0.238353047666873
"76","X7580",22.0601370438107,18,0.0170163090650837,0.229326184676098
"13","X7516",17.9038590063573,15,0.0157642533025572,0.267753724014083
"40","X7543",4.74210788014416,4,0.0154324471055724,0.314796618971304
"2","X7505",8.1693414963139,7,0.014643771110386,0.317898782750429
"90","X7594",27.9713360093618,24,0.0145745101544835,0.261250807212002
"81","X7585",20.9469155675682,18,0.0144970242412204,0.282099680474197
"86","X7590",21.835465302824,19,0.0138409735691853,0.292521293227921
"72","X7576",11.1110099252401,10,0.0119423622486104,0.348934995048484
"8","X7511",20.1402534753107,19,0.00877718339804158,0.386183319876797
"93","X7597",18.4945585248081,18,0.00593887062828256,0.423547340388706
"45","X7548",6.14384566860336,6,0.00554758596270089,0.407270978272964
"4","X7507",2.71170272061459,4,0,0.60716834538818
"21","X7524",12.2602813965595,15,0,0.659230472902397
"55","X7558",8.80829275772934,11,0,0.639582563793266
"102","X7606",7.643338286687,9,0,0.570449514139962
"18","X7521",NA,0,NA,NA
"49","X7552",NA,NA,NA,NA
"73","X7577",NA,0,NA,NA
