"","a1","d","g","u"
"X7555",-2.0082795097623,-5.70206322958841,0.00442282480250257,1
"X7556",49.4278866992795,-95.0017036677187,0.102206642991795,1
"X7557",39.625509500989,-83.0657058402831,0.00773256691137699,1
"X7558",-0.959836586016919,-4.05689430348924,1.1726087209639e-06,1
"X7559",1.37229833141364,-0.479681532668087,8.09230103457409e-05,1
"X7560",0.279225438363954,-0.646884733115317,0.00018083694210352,1
"X7561",-0.864073344991831,-3.58201712907205,0.0276781809315464,1
"X7562",-31.2318391121488,-72.5678627284922,0.00128384176791102,1
"X7563",6.84161183728184,-15.745878843024,0.00530177156735912,1
"X7564",-1.8549148862745,-4.61349374253904,7.90619240683425e-07,1
"X7565",0.227627364336156,-1.32255206219297,0.000174729438933303,1
"X7566",-0.189481279884249,-1.32190082037192,0.0509339889158611,1
"X7567",-0.861492375868566,-4.80346172105772,1.31268095025252e-06,1
"X7568",39.5938886267109,-83.0026774445113,0.0141763725569415,1
"X7569",39.2900985644372,-82.3859894070712,0.0541279760741673,1
"X7570",0.983172392723741,0.0981605210317006,0.000116581993468209,1
"X7571",-2.23760598897445,-6.17815478016071,0.0378685399193102,1
"X7572",1.15373380235576,-0.805743613767525,0.000158672791315802,1
"X7574",0.445089627291839,-0.651744117395351,2.00839795490528e-05,1
"X7575",-0.966129848570518,-2.56064992597014,0.060367084239668,1
"X7576",-1.42624880103789,-4.55465376905003,1.56087221149151e-06,1
"X7577",32.1041664726553,-64.9174006652916,0.00258741789073773,1
"X7578",47.9341813944047,-91.9653793341128,0.0905305913339987,1
"X7579",-0.595584723110928,-2.90178801671915,0.00665961256930669,1
"X7580",-2.6383722094481,-6.96223695851999,0.0556180775437706,1
"X7581",1.09466839400765,-1.25215155267129,0.0117006883695826,1
"X7582",4.96363862649338,8.30736724294454,2.71783258838406e-05,1
"X7583",3.11434312606246,-5.96736703241369,0.0400969235486417,1
"X7584",-4.2180059888548,-11.3596523798363,4.74182569264989e-07,1
"X7585",-0.464944642052485,-2.3625054821767,0.00012065072981965,1
"X7586",2.1519291193812,0.163425217313656,0.0887350496318027,1
"X7587",0.642331893096629,-0.699884023765387,1.97678448369047e-05,1
"X7588",1.1874207097546,1.3696523306906,1.73933721706943e-05,1
"X7589",1.02861558085542,-1.80409110384808,0.0283562169432753,1
"X7590",-0.306844166935064,-2.18154612038063,5.97527651333451e-05,1
"X7591",38.8973318321204,-81.6134119151278,0.144341227687368,1
"X7592",-0.660242612430181,-2.86575246487697,0.0393958895737721,1
"X7593",38.2314348156684,-80.272567539449,0.234554598274461,1
"X7594",0.0223574254407239,0.512635654811406,0.0109730404883325,1
"X7595",2.30717237991973,-1.4659854957476,0.0791747066350757,1
"X7596",1.1470985384039,0.75457206388511,1.97633954367659e-05,1
"X7597",-0.165289552283179,-2.23907773219407,7.95410688523634e-05,1
"X7598",3.31541130894166,-6.02912103621195,0.0456495650267246,1
"X7599",39.2698973448417,-82.3566360495168,0.0773256644645737,1
"X7600",4.8948268168886,-7.64552102985433,0.245783088915784,1
"X7601",0.685206134738821,-0.194988245349482,1.73275615786718e-05,1
"X7602",-0.838873059825947,-3.12270966406708,0.0177238802628799,1
"X7603",4.54994261496313,7.27125023735317,1.92429239318143e-05,1
"X7604",-0.765227355559993,-0.390267347601675,9.24432210756818e-06,1
"X7605",-0.564412250200913,-1.29266693776705,5.56549294120645e-06,1
"X7606",49.9033527458123,-95.86132466509,0.0219938517834776,1
"X7607",49.9822835301464,-96.0037899816526,0.0077625357366645,1
"X7608",-3.7803464040109,-8.49138160198132,4.0026977484638e-07,1
"X7609",2.42453673995643,3.17946349664353,5.5709468545641e-05,1
"X7610",48.9335179059522,-94.1102169784752,0.17983216811411,1
"X7611",1.24909535761792,0.196609939959501,3.33590400999211e-05,1
"X7612",3.82358491121577,-0.367915525603485,0.115955987201927,1
"X7613",3.92743547251543,-6.19729808303103,0.101105159949093,1
"X7614",33.5428993912905,-62.3975039715116,0.0818901435940528,1
"X7615",-0.359580762415079,-0.225683454742143,3.35835369046138e-05,1
"X7616",-1.52115343054971,-4.60296985117271,8.5600528532714e-07,1
"X7617",30.6290381547337,-55.4294311781184,0.111746480457889,1
