"","a1","d","g","u"
"X8686",2.25691456067652,-1.60405000329495,0.128210827214687,1
"X8687",31.1898112371277,-65.4149982470486,0.0683093002697637,1
"X8688",-1.0426786922524,-5.30948005015866,1.0014468012322e-06,1
"X8689",-0.551403745810387,-5.28241633973245,0.030088754004833,1
"X8690",-3.21105904424999,-9.79889630241683,3.57204743787131e-07,1
"X8691",-0.0702801539579709,-2.24602935543797,0.000313426294763493,1
"X8692",47.5316443293966,-91.2594622805563,0.0439881099898995,1
"X8693",0.68626870825831,1.27762243561149,5.62297104682969e-05,1
"X8694",-0.147965528293554,0.40241747252657,0.000282178575290583,1
"X8695",-0.906197221701501,-1.69565381151663,0.0108156259166772,1
"X8696",31.5187609657887,-66.1346077559831,0.11084274811858,1
"X8697",-0.661087704151946,-5.51548879039151,5.59139165268201e-06,1
"X8698",44.1656742501005,-84.6008992636314,0.108612621971649,1
"X8699",-1.92546381446562,-5.69669883738356,5.10704526256977e-07,1
"X8700",-0.125339286824984,-2.43199410054199,0.000830363691230329,1
"X8701",-1.73096267453417,-5.27595726487084,0.0123893272985493,1
"X8702",31.3467719971853,-65.7958465889159,0.1469309374527,1
"X8703",-1.53818756348475,-5.23602465544432,7.02022580049213e-07,1
"X8704",-1.05824946774963,-4.11409342799355,0.0247075311579402,1
"X8705",1.34482321925359,2.85516390917006,7.79158292002528e-05,1
"X8706",47.7523957486952,-91.6574293794162,0.00388130335385684,1
"X8707",31.9721362119112,-67.0236074170717,0.00128887226622971,1
"X8708",-1.34225637252297,-4.44637674630009,0.0325144612833377,1
"X8709",0.173224742823146,-0.0131666976759348,0.00113222028803145,1
"X8710",34.220171579131,-20.6063924002494,0.44799085385728,1
"X8711",0.488176096029711,-1.58417988105858,2.21404276448825e-05,1
"X8712",31.9419838698419,-66.9645007251923,0.00902210386666155,1
"X8713",-1.12330966063787,-2.51918288018356,1.22473978014493e-06,1
"X8714",0.939909179959759,0.199224933375752,1.09561418885029e-05,1
"X8715",0.568482478245013,-0.692650385734374,1.25226775887434e-05,1
"X8716",43.5674263243873,-83.4834717913643,0.121551060454885,1
"X8717",-2.01360762880523,-5.17804388875495,0.0139250637521631,1
"X8718",46.9199332024889,-89.9908099001931,0.0116272526386244,1
"X8719",6.40078519450672,9.31750639587855,0.225661412049603,1
"X8720",-12.3906435670894,-31.9884782357194,3.3519461794709e-07,1
"X8721",-0.00453003230561612,-1.33432101863139,0.0751733916002484,1
"X8722",4.99626250633105,-8.93528561466192,0.0919882122450913,1
"X8723",1.19456176181015,-1.81136500501328,0.113105296402434,1
"X8724",47.7243780725407,-91.6069136527823,0.009056374602531,1
"X8725",-0.82847612473367,-4.95202483987496,0.0233151522775483,1
"X8726",1.84721916945361,3.74092355582103,0.000219754550176903,1
"X8727",-1.03247545369933,-2.46222738161777,2.92759442603874e-06,1
"X8728",1.4330636984899,0.29816228501207,0.102902619544703,1
"X8729",1.32975022854066,-0.390279290931873,9.61818132897303e-06,1
"X8730",2.61761493299386,-4.94915496789769,0.252098620677071,1
"X8731",-0.898468418379885,-4.42006655032999,0.029648092873283,1
"X8732",-0.764393123777196,-3.80340974237454,5.46511323193087e-06,1
"X8733",0.480125050919064,-0.570872824732311,2.22466872796181e-05,1
"X8734",-0.0110963563300604,-2.6323819921194,0.124607309755808,1
"X8735",-40.7196567781476,-102.128317804455,0.0025841142401445,1
"X8736",2.4242011333424,4.17648713802012,2.4415958726443e-05,1
"X8737",47.7033363532742,-91.5689824717054,0.012937678144497,1
"X8738",-2.35942885894435,-7.0163134705561,5.23122333538819e-07,1
"X8739",31.9373502614947,-66.9554760041797,0.0103109757209472,1
"X8740",0.0914946625901872,-2.06741448898346,0.000160265848303392,1
"X8741",-40.7313590406298,-102.157597386963,0.00258412551214174,1
"X8742",-2.73804703650312,-9.52745872986955,3.7338701958534e-07,1
"X8743",-1.73233217326432,-7.33364985449277,0.00185711009229472,1
"X8744",5.76207127113309,-10.9323936312225,0.0601750068802769,1
"X8745",-0.72687543938097,-3.35780467644025,2.67382847515345e-06,1
"X8746",5.11093644770015,-8.54829521329082,0.046326300652658,1
"X8747",26.9601466397952,-49.0901484722819,0.0673260556728775,1
"X8748",7.57030011967375,-15.3825893763684,0.0181290135551117,1
"X8749",2.87858162433845,-2.58904640208152,0.1167416785214,1
