,a1,d,g,u
X8805,5.00624446774564,8.43145969333543,7.38757323622106e-05,1
X8806,1.70670417034535,-3.75704961994424,0.124232361009977,1
X8807,24.7510531729194,-44.8453216724977,0.427848838019956,1
X8808,-1.40746049500742,-5.16172556870415,0.0103368753818854,1
X8809,0.723400050796437,-0.326507685855202,0.1674589165635,1
X8810,26.4425593110432,-47.5480858128004,0.0103096574829782,1
X8811,5.57154536618899,10.1847536670803,4.18285194290506e-05,1
X8812,-1.3502853138687,-6.43399660119629,0.00609122112707327,1
X8813,1.98208668705272,-1.23297528019711,0.0714047940780832,1
X8814,-0.715407125135793,-2.42634877913447,0.0019774267196967,1
X8815,-0.0328619678690104,-1.80760112107151,0.00263842680679868,1
X8816,-0.438974096960956,-2.43031842331903,4.73694853114147e-05,1
X8817,-0.0755607244540063,-1.14294721697066,0.000438714304814661,1
X8818,8.53979915904971,-7.27367854648275,0.207592279616675,1
X8819,15.852990448149,-31.8192271530754,0.007732062945419,1
X8820,-2.16315940397506,-7.12323191431647,0.160869913912123,1
X8821,-1.42953791853154,-5.91646902454884,1.35133901079913e-06,1
X8822,-1.47539976667147,-4.98686913133629,0.0229954995142486,1
X8823,33.6346774376821,-48.7803231640506,0.0108552085820758,1
X8824,2.4229990480391,-5.07950269530902,0.0219346408577148,1
X8825,-2.61616970579319,-9.65491645134179,7.09410107147532e-07,1
X8826,5.6712477321112,-7.23896620806351,0.00709046508262712,1
X8827,1.94849848428074,1.60428148373134,0.0110490626840478,1
X8828,3.58927212342435,4.7474693627314,0.0391988141608128,1
X8829,-0.653659195316599,-2.10923268898686,2.81819633365123e-05,1
X8830,1.13073524734659,-1.47136679295355,0.177440137294683,1
X8831,2.73410201884444,-6.41339861450262,0.015918119244555,1
X8832,-1.77950371977416,-5.16738515281157,9.47515701823123e-07,1
X8833,-1.34547785754472,-5.80894165184004,1.43943102938368e-06,1
X8834,-0.947505252756437,-5.07276148002648,3.14009720732545e-06,1
X8835,-1.11943415154683,-5.955235311229,2.69001604697323e-06,1
X8836,3.13974143654096,-3.75845137661224,0.278291880310957,1
X8837,1.51674039665847,1.29154075267543,0.000495600567045848,1
X8838,26.1735646761693,-47.1384040616998,0.112117386773508,1
X8839,-1.44192321115946,-3.08802409467268,0.0349633067586581,1
X8840,-1.62619317489075,-5.08039928130391,0.019678402379539,1
X8841,-0.799897320273799,-5.23284124040579,3.15871410871546e-06,1
X8842,-0.791383437897656,-3.37413422620951,0.0191420480954728,1
X8843,26.4490045571279,-47.5578591592969,0.00773224336005838,1
X8844,43.0094671091213,-47.8774176682604,0.029021372831865,1
X8845,0.489995323323593,-0.616155716770922,5.11258511777214e-05,1
X8846,2.00421312726513,1.6602438097075,0.000189481105845627,1
X8847,3.02724964791637,4.42379163260114,4.94654762620377e-05,1
X8848,50.0245759306747,-75.9327537889018,0.0129717859094815,1
X8849,-0.338192530741503,-3.94114080533732,0.0430597707563708,1
X8850,25.6601465638187,-46.2870084130636,0.210058489329657,1
X8851,4.19433540062966,-2.76172725376226,0.235993522330983,1
X8852,3.94191517875397,-0.818537118116628,0.278091711468019,1
X8853,-1.30134770659419,-3.82043584504719,0.0124969353793215,1
X8854,0.471539684886996,-0.99752987287422,5.23682005542705e-05,1
