"","item","S_X2","df.S_X2","RMSEA.S_X2","p.S_X2"
"92","X8276",54.5817488529184,28,0.0349095323247884,0.0019082056199439
"77","X8261",55.4251960531361,29,0.0342012029194249,0.00220935338856799
"2","X8185",43.8715215546872,23,0.0341306381528116,0.00544929562421873
"11","X8194",45.7535619687247,24,0.0341107163463029,0.0047387412793407
"94","X8278",42.6211838221767,23,0.0330925288697694,0.00767778354611982
"49","X8232",60.8019298560354,33,0.0328860545515395,0.00225052500124356
"5","X8188",18.3292570979255,10,0.0326989950066492,0.0496571092477883
"90","X8274",36.4709610945424,20,0.0325143999840829,0.0135321683547803
"57","X8241",27.0071427021587,15,0.0320557157000472,0.028678207886937
"83","X8267",41.8240489487729,24,0.030876554623464,0.0135025572992536
"35","X8218",22.1609359107648,13,0.0300766538402694,0.0529178080819849
"38","X8221",25.5111147990533,15,0.0299923179424827,0.0434863510227028
"15","X8198",45.4646551953632,27,0.0296292044100974,0.0145175415507788
"98","X8282",51.631362866208,31,0.0292290286536905,0.0114340115312359
"19","X8202",43.0890408361005,26,0.0290471442167426,0.0189010243850538
"36","X8219",18.1513136607809,11,0.0288886895641434,0.0781353601697461
"14","X8197",46.0555768785885,28,0.0287711976077114,0.0171987806253812
"80","X8264",14.7688937618613,9,0.0286850946378158,0.0974828333089282
"58","X8242",40.7001091017064,25,0.0283930862705962,0.0246798478745539
"78","X8262",32.1472678757999,20,0.0279225821758277,0.0417541538491325
"97","X8281",44.8947476396266,28,0.0278309550572688,0.0226099509900062
"109","X8293",22.3260506161504,14,0.0276303748400988,0.0721585042010175
"105","X8289",39.7329079084375,25,0.0275046108011754,0.0310598256858412
"103","X8287",39.6799324623332,25,0.027455116797675,0.0314486349983648
"91","X8275",50.0205478757912,32,0.0268868718559981,0.0221916107552704
"21","X8204",15.4657329630309,10,0.0264883847507708,0.115982048041449
"104","X8288",37.9641932474242,25,0.0258008500595591,0.0466350005569758
"113","X8297",34.5056245514267,23,0.0253409243390943,0.0581919971456427
"96","X8280",37.4204920669957,25,0.0252540285854433,0.0526404321618884
"62","X8246",44.6680208549359,30,0.0250528076032093,0.0414346728771498
"111","X8295",41.3470121918283,28,0.0247368436486619,0.0498949063023038
"75","X8259",43.9293118253713,30,0.0244138051546601,0.0484011737295962
"37","X8220",37.7430147618835,26,0.0240787756673008,0.063967562887994
"29","X8212",19.9828749786826,14,0.0234219051098956,0.130682259175402
"67","X8251",18.2165005264943,13,0.0226959947739449,0.149470737683819
"73","X8257",34.9016460045787,25,0.0225483602432072,0.0899978712218541
"54","X8238",13.8603056441225,10,0.0222608691604692,0.179459393719871
"4","X8187",24.8097497474393,18,0.022037412185468,0.130247057111019
"42","X8225",33.9801214936816,25,0.0214734770799715,0.108333437136269
"60","X8244",36.5315958159623,27,0.0212878694434209,0.104147867581017
"81","X8265",36.4091953508526,27,0.0211507431716118,0.106634197014465
"26","X8209",38.9499804663189,29,0.0209866628807722,0.102625726831397
"32","X8215",37.3858881511028,28,0.0207438776748584,0.110591784739827
"93","X8277",33.2275989590769,25,0.0205540696619961,0.125475432339589
"20","X8203",42.0216444352129,32,0.0200505263120957,0.110647684589038
"9","X8192",34.1228313751507,26,0.0200261892507663,0.131959481510235
"101","X8285",33.9429226933197,26,0.0198031722496769,0.136467342299728
"31","X8214",7.28380078889033,6,0.0165731272560561,0.295397035784912
"1","X8184",32.4900450079697,27,0.0161561300914444,0.214421176504121
"61","X8245",19.244253844901,16,0.0161335037306484,0.256200661545143
"24","X8207",31.7635380167625,27,0.0150492274783356,0.240955051679733
"65","X8249",13.9766729179094,12,0.014541461379412,0.302200386127876
"85","X8269",23.1313497938829,20,0.0141769257688104,0.282391108710248
"79","X8263",28.868801039354,25,0.0140944932105716,0.269437697259324
"88","X8272",27.6316588063275,24,0.0139372846578257,0.275881852644852
"10","X8193",11.3710587895547,10,0.0132665900671418,0.329348986717671
"95","X8279",19.9918954324956,19,0.00818629547385563,0.395066018174021
"71","X8255",15.667704722603,15,0.00755923532731144,0.404473234138729
"3","X8186",30.8057076896567,31,0,0.476033501440321
"13","X8196",28.7105321625084,31,0,0.584306190052631
"27","X8210",16.3801274238693,17,0,0.497065109264306
"34","X8217",7.77887584745286,10,0,0.650425944788738
"64","X8248",9.54509496093191,15,0,0.847338018666795
"84","X8268",26.2624356507526,28,0,0.558621665882495
"45","X8228",NA,0,NA,NA
"89","X8273",NA,0,NA,NA
"107","X8291",NA,0,NA,NA
"108","X8292",NA,0,NA,NA
