"","a1","d","g","u"
"X7828",2.22314300465708,2.21677698372802,2.14850291236715e-05,1
"X7829",1.02202130806225,1.74747685035272,5.40653844834928e-05,1
"X7830",-1.38975898730945,-5.94569193098238,7.23648388690951e-07,1
"X7831",0.913497485549152,-0.0602243073787279,1.2641303223761e-05,1
"X7832",-1.64593724992292,-5.36762188357117,0.00934649802631599,1
"X7833",36.1077024660765,-67.6488719361799,0.00955046953959312,1
"X7834",-2.38520871670141,-6.39395867488211,5.82587193360962e-07,1
"X7835",2.86419031048006,3.11648541871431,1.0933372757117e-05,1
"X7836",-3.07257811524368,-9.44100624989974,3.83169620596971e-07,1
"X7837",43.7739791788036,-83.618639396974,0.0386366975358065,1
"X7838",-3.91555692037961,-8.71441147934208,0.0179094262858165,1
"X7839",49.1785148208222,-94.4799900151126,0.0194057706049767,1
"X7840",-1.81030498019632,-5.25104592648719,0.0143302433193757,1
"X7841",-1.66260691740874,-5.59030142282372,0.0184756411644012,1
"X7842",38.8711470056749,-81.4881761211717,0.00386630530733593,1
"X7843",-1.5860118608153,-3.92789783919786,0.0198735024316116,1
"X7844",0.859976512625204,-0.676894630784323,0.000159249750037827,1
