"","item","S_X2","df.S_X2","RMSEA.S_X2","p.S_X2"
"22","X8432",49.6838900773747,21,0.0418736335970662,0.000403612135198675
"48","X8458",56.7730280069185,24,0.041868165755744,0.000179690831428144
"35","X8445",51.4083507173899,22,0.0414243082938155,0.000377085068367464
"69","X8479",53.6669071124742,23,0.0413716023778449,0.000297350042583358
"24","X8434",55.9464600822842,24,0.0413368159582564,0.000233044506095755
"81","X8491",27.9330135876965,12,0.0412847454679613,0.00565822509614342
"20","X8430",45.4070560956262,20,0.0403825227639017,0.00097146767523646
"100","X8510",26.9795368052752,12,0.0400303917561408,0.00777977976963517
"76","X8486",51.5218035557727,23,0.0398984335607459,0.000579437714658969
"41","X8451",53.4880270286141,24,0.0397144459617328,0.000498585851621688
"1","X8411",39.318700255185,18,0.038991988189919,0.0025816816273224
"30","X8440",12.988181220233,6,0.0386667548844948,0.0432240144144557
"64","X8474",2.1580487676488,1,0.0385562418278553,0.141824686826584
"52","X8462",50.503839534941,24,0.0376513061738526,0.00122110836114985
"9","X8419",43.4035773902679,21,0.0370066957578868,0.00279096886549187
"49","X8459",28.36129998575,14,0.0362880917007248,0.0127356121725192
"101","X8511",46.5179650589646,23,0.0362299073606597,0.00257733054831021
"85","X8495",37.9568405266651,19,0.0357880016750303,0.00601018954549646
"56","X8466",45.5584398852649,23,0.035483126839355,0.0033929886080109
"67","X8477",41.0889641732743,21,0.0350429287728101,0.00546671219008182
"55","X8465",25.3481665578805,13,0.034918922523193,0.0207674545153423
"78","X8488",46.7201757407582,24,0.0348603299593652,0.00362322739443267
"90","X8500",34.0698881545076,18,0.0338533339713347,0.0123475348504764
"17","X8427",40.9100915890465,22,0.0332174849499154,0.00844643509459661
"61","X8471",34.1322712692313,19,0.0319747037764417,0.017728316903983
"110","X8520",21.2989552110044,12,0.0315397122016716,0.0461704064746599
"6","X8416",39.4946507645984,23,0.0303416305242453,0.0174979959366142
"25","X8435",16.9053614800996,10,0.0297731290661596,0.0764844952949387
"12","X8422",36.8643002667276,22,0.0294504656279782,0.0244796621974028
"54","X8464",37.6058986055935,23,0.0285516685844833,0.0280634168452548
"38","X8448",24.4488563285662,15,0.0284364425473157,0.0578527112174262
"50","X8460",30.7172635328843,19,0.028136337810089,0.0433505172715179
"15","X8425",6.41987984906688,4,0.0278675107317829,0.169909124496207
"58","X8468",31.8073467544188,20,0.0275291265457317,0.0453948931189674
"70","X8480",28.4900461835626,18,0.0273516618568275,0.0549787738052135
"65","X8475",7.84755493120491,5,0.0270384831592775,0.16483971328707
"80","X8490",35.1281119665239,23,0.026017403475648,0.0505116652823146
"92","X8502",25.8491773219441,17,0.0258498638077596,0.0772525441217074
"2","X8412",20.486875221116,14,0.0243884963643968,0.11552338122845
"37","X8447",19.9563615665807,14,0.0233699498086797,0.131523256356016
"84","X8494",27.0728811556354,19,0.0233544019340902,0.102966898249421
"51","X8461",32.4507629968069,23,0.0229668159058209,0.0911260580365657
"74","X8484",15.4292539964572,11,0.0227352755103875,0.163676547379128
"72","X8482",20.9475281535556,15,0.0225607687969232,0.138514208206384
"97","X8507",14.3919628753155,11,0.0198957572641672,0.212058119090725
"11","X8421",29.4002170579766,23,0.018900126225324,0.167404782461247
"73","X8483",24.5464085425167,20,0.0170824635558559,0.219338134000923
"40","X8450",4.31612347951872,4,0.0100723231841343,0.364910458802331
"8","X8418",6.59629752932224,7,0,0.472086407496653
"13","X8423",19.501631103177,20,0,0.489466924509321
"27","X8437",1.11271406110587,2,0,0.573293755945577
"33","X8443",15.0683111484175,18,0,0.657271367512368
"47","X8457",9.87671885795126,14,0,0.771140024249454
"60","X8470",6.49727995954556,8,0,0.591709367903301
"91","X8501",16.9177730597832,18,0,0.52876513840127
"104","X8514",5.15399473731574,9,0,0.820682771625168
"10","X8420",NA,NA,NA,NA
"62","X8472",NA,0,NA,NA
"63","X8473",NA,0,NA,NA
"71","X8481",NA,NA,NA,NA
"96","X8506",NA,0,NA,NA
