"","a1","d","g","u"
"X7713",-1.94185226633411,-6.93766756000788,5.79361010405978e-07,1
"X7714",36.2682044559116,-76.0520205445441,0.00257759383845456,1
"X7715",45.084616382843,-86.5214995368656,0.00258761900159403,1
"X7716",0.988508378135497,1.80883397509496,4.99307025690515e-05,1
"X7717",-0.568250184238029,-3.3392032802182,0.00183507813342667,1
"X7718",2.54650449641871,-4.78836558581138,0.158482554617339,1
"X7719",-1.79914175068704,-6.7530938292726,0.00400604860530932,1
"X7720",2.02904802246795,-0.825810702775553,0.0291774971898738,1
"X7721",4.73954275408461,6.46267718056347,0.364280306357495,1
"X7722",0.00364446340320105,-0.953981652503146,0.0374372701933657,1
"X7723",44.7782928748806,-85.9676167952064,0.0543393030408231,1
"X7724",2.27456752504668,3.66776268778621,0.000333499629554392,1
"X7725",-0.530298532191117,-1.90944252283169,6.84777401726688e-06,1
"X7726",-2.2764459079838,-3.80552339668795,0.0349564945885238,1
"X7727",-1.17635505675388,-5.09413017062618,0.0155179319701996,1
"X7728",5.03066575851434,3.85657769198431,0.161445871401441,1
"X7729",-0.6325268719825,-3.67498276792916,3.82779227132806e-06,1
"X7730",-0.883283705775134,-2.35041706791924,0.0455912445050444,1
"X7731",-0.0462770721426645,-4.63087579980102,0.000608861278220545,1
