"","item","S_X2","df.S_X2","RMSEA.S_X2","p.S_X2"
"17","X8765",36.4482895199123,15,0.0428432071088427,0.00152257609188145
"34","X8782",50.6431617042232,21,0.0425680626751253,0.000296670292716336
"74","X8822",42.3092858380304,18,0.0416371618582855,0.00100100454573906
"54","X8802",39.6102330833394,17,0.0413199065059994,0.00146841142314797
"60","X8808",25.3002695187876,11,0.0408514089661055,0.00823706106707879
"15","X8763",2.27940443013938,1,0.0405261358819742,0.131102208985285
"41","X8789",36.2904121278476,16,0.0403475077769766,0.00263642406765347
"68","X8816",46.0307737009759,21,0.0391163893896293,0.00126583482189938
"59","X8807",60.8683880598949,28,0.0388187421175399,0.000315105356669258
"32","X8780",43.1742119451645,20,0.0385672577791528,0.0019386548359116
"61","X8809",51.7172395049776,24,0.0385035379961489,0.000851589460429548
"82","X8830",51.4762765745424,24,0.0383358052363939,0.000915162000395715
"1","X8749",47.4945976603313,23,0.0369745168979164,0.00194060738672077
"10","X8758",45.1456822878844,22,0.0367497953088029,0.00254316806391847
"65","X8813",38.7404389136063,19,0.0365201769391626,0.0047712071419894
"49","X8797",46.8730472710012,23,0.0365023884248543,0.00232573215601996
"80","X8828",28.2927106377837,14,0.0362013323022874,0.0130071270165977
"104","X8852",40.0874814091159,20,0.035906991364168,0.00486972644052396
"103","X8851",42.0056716947927,21,0.0358335561910848,0.00420084725288611
"91","X8839",51.8760636661482,26,0.0357432223425071,0.00186438671986331
"95","X8843",3.92610888241292,2,0.0351606334236942,0.140428833564559
"47","X8795",32.887768945374,17,0.0346368403722088,0.0116464278657615
"94","X8842",38.4222155529009,20,0.0343864389793479,0.00786029997387299
"8","X8756",30.0383970906412,16,0.0335606250843563,0.0178041147920868
"48","X8796",37.508210325979,20,0.0335225580038368,0.0101631573962726
"50","X8798",40.1606644921091,22,0.032552608741362,0.0103537531931633
"93","X8841",1.82488731780997,1,0.0325408268854713,0.176732625584527
"6","X8754",21.8135221777388,12,0.0324006037046478,0.0396637115860921
"26","X8774",28.881716331968,16,0.0321483098525786,0.0247460012649385
"70","X8818",37.5658186468602,21,0.031822044235869,0.014482853922637
"76","X8824",25.7496755309973,15,0.0303307618771106,0.0407376128333999
"40","X8788",34.0434842234012,20,0.0300229738984564,0.0258320345582219
"30","X8778",20.2659185406661,12,0.0297362506400045,0.0622199398637334
"44","X8792",33.6728091560077,20,0.0296240989268486,0.0284250954225159
"12","X8760",35.5727733308849,22,0.0281419527099183,0.0337233506989828
"102","X8850",36.6044701464039,23,0.0275554919640011,0.0357501105546276
"36","X8784",38.1260678941081,24,0.0274875666199025,0.0336555428679038
"33","X8781",41.4529838967688,27,0.0262136893525902,0.0372354292351065
"73","X8821",1.53190586652646,1,0.0261305566417219,0.215826633383565
"57","X8805",21.4056236489064,14,0.0260584195510417,0.0916805108091164
"101","X8849",28.3744925484596,19,0.0251668206868929,0.0764818564723751
"37","X8785",14.9152228901595,10,0.0251190308568751,0.135183382810327
"67","X8815",31.9143417173173,22,0.0240520375156512,0.0788681638287963
"89","X8837",28.5056500844943,20,0.0233652283324026,0.0979594984095457
"31","X8779",33.4656300815644,24,0.0225009271923783,0.0946236728686385
"23","X8771",28.5879882054512,21,0.0215369870729383,0.124249611265492
"56","X8804",10.715701464251,8,0.0208750387770348,0.21833403842547
"9","X8757",16.8115015401253,13,0.0194002642202236,0.208065061367314
"25","X8773",19.2479802420009,15,0.0190667593724108,0.202715784014654
"84","X8832",12.3631163353337,10,0.0174170188682199,0.261489183425493
"105","X8853",23.4337267211702,19,0.0173076829629499,0.218777531497989
"5","X8753",8.29298456659477,7,0.0153985178813539,0.307469181524733
"97","X8845",27.1245822585258,23,0.0151725066964348,0.250702447701527
"21","X8769",21.6965563750634,19,0.013497682953357,0.299617415141077
"88","X8836",23.4572071192795,22,0.00922105416131635,0.376309817755835
"43","X8791",14.7541664092759,14,0.00831573891961457,0.395163292298766
"63","X8811",13.4480671094856,13,0.00665167662801037,0.413827295790882
"83","X8831",10.1369438474003,10,0.00419278442780633,0.428562065176724
"38","X8786",23.2945421619574,23,0.00405453532247734,0.443685258406667
"106","X8854",23.1700818094434,23,0.00308103255289077,0.450876327195124
"13","X8761",15.0055471771796,15,0.000689003868755323,0.451017709682158
"18","X8766",4.42616759435218,5,0,0.489822314306151
"20","X8768",17.5413645464637,21,0,0.677814042266009
"29","X8777",20.4973847936118,22,0,0.551957485839807
"55","X8803",7.51377762563557,8,0,0.482344454111596
"85","X8833",0.659793473363956,1,0,0.41663286440732
"77","X8825",NA,NA,NA,NA
"87","X8835",NA,0,NA,NA
