"","a1","d","g","u"
"X8611",0.919741671727241,-1.97654741913122,0.0164592524771404,1
"X8612",-0.542145999146577,-3.44975554060324,3.96633315519456e-06,1
"X8613",1.380321849566,2.6791276213541,8.12179865043384e-05,1
"X8614",-0.704231551311253,-1.6186453493251,2.19834119314986e-05,1
"X8615",-0.691233880059569,-5.48509619858942,3.26251959550419e-06,1
"X8616",-2.41691656653568,-5.44765881336722,0.0173800443966513,1
"X8617",-1.81217805276165,-5.16459142909197,1.07231563970178e-06,1
"X8618",-1.98422096793718,-6.61779656195851,6.09851626457024e-07,1
"X8619",-1.0020280474861,-3.56912828704365,2.84792129675086e-06,1
"X8620",44.7941799962962,-94.9745328167073,0.0116442036042839,1
"X8621",1.81326735422104,-1.54494434373632,0.00848294514774858,1
"X8622",0.772953865117514,-1.26903493653137,1.58870419148784e-05,1
"X8623",44.8356987143729,-95.057588224113,0.00388140112727226,1
"X8624",35.5941260012709,-81.7385497116373,0.00902166467677491,1
"X8625",-0.306232229635014,-0.798394152856507,4.40845700671139e-05,1
"X8626",-0.288841550278441,-0.353431960499638,0.000414977441954295,1
"X8627",35.6128064686443,-81.779459322421,0.00515523701692288,1
"X8628",-0.640584256368814,-0.55312941029296,0.000146746408697621,1
"X8629",1.99037542071941,1.24985672474778,0.594321274715933,1
"X8630",0.313989172680495,0.0538916885283666,7.55440979887748e-05,1
"X8631",44.7420232135103,-94.8697613466854,0.0207007828861851,1
"X8632",29.5143049147688,-56.4827408118129,0.289383703702031,1
"X8633",0.613216716986021,-2.54775054771389,1.93445537794949e-05,1
"X8634",-0.928596850627268,-3.86388432075364,1.35145617413582e-06,1
"X8635",-0.512864910552126,-2.27237083232444,7.11901022915514e-06,1
"X8636",35.5788664374695,-81.7027678957989,0.007732856808567,1
