"Model_Name","Theta_WLE","SE"
"abideen/MonarchCoder-7B",0.629968162908012,0.0496261601260936
"abideen/MonarchCoder-MoE-2x7B",1.15521428037682,0.0576225719841866
"abideen/NexoNimbus-7B",0.942930938442119,0.053714383183736
"abideen/NexoNimbus-MoE-2x7B",0.385763665029736,0.0479846192121629
"abideen/PhigRange-2.7B-slerp",-0.976485879778486,0.0767324303764297
"aboros98/form1",-1.08467009645244,0.076075397199136
"aboros98/g8s-preview",-1.75483920594659,0.0866791716875883
"aboros98/groot2",-0.986911130553583,0.0766765332398396
"aboros98/lilo2",-1.77832319064166,0.0925087931975326
"aboros98/merlin1",-0.996715519577422,0.0753385525403179
"aboros98/merlin1.2",-1.08197372864135,0.0776372955165217
"aboros98/merlin1.3",-1.0921522911457,0.0779917619720484
"aboros98/merlin1.4",-1.12335040031317,0.0743163385197467
"aboros98/merlin1.5",-0.991750710514455,0.0754259258468541
"aboros98/motans1",-1.1515295533152,0.0756869369585838
"ABX-AI/Silver-Sun-11B",0.0475979976963953,0.0726005550260321
"ABX-AI/Silver-Sun-v2-11B",0.095403813990872,0.0691582624747033
"acrastt/kalomaze-stuff",-0.387550871803909,0.0620942160530902
"adamo1139/LWM-7B-1M-1000000ctx-AEZAKMI-3_1-1702",-1.87456943504209,0.0867576918560567
"adamo1139/Mistral-7B-AEZAKMI-v1",-0.819843290784425,0.0843173259686256
"adamo1139/Mistral-7B-AEZAKMI-v2",-0.679701592907939,0.0852748750142364
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-1701",-0.413686710791613,0.0709268246922721
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-2301",-0.41431112236989,0.0664506184140327
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-2301-LoRA",-0.484066842648293,0.0668150347336263
"adamo1139/Yi-34B-200K-AEZAKMI-RAW-2901",-0.55139975313248,0.0681730580156277
"adamo1139/Yi-34B-200K-AEZAKMI-v2",-0.317828220305651,0.0733152432169601
"adamo1139/Yi-34B-200K-AEZAKMI-XLCTX-v3",-0.499387972761486,0.0666021762202369
"adamo1139/yi-34b-200k-rawrr-dpo-1",-0.444487909147142,0.067424028290661
"adamo1139/yi-34b-200k-rawrr-dpo-2",-0.576038088614557,0.0671863598392709
"adamo1139/Yi-34b-200K-rawrr-v2-run-0902-LoRA",-0.52812513966797,0.0657109234534545
"adamo1139/Yi-34B-200K-rawrr1-LORA-DPO-experimental-r3",-0.569822815351577,0.0668356991346579
"adamo1139/Yi-34B-AEZAKMI-v1",-0.513044135251206,0.0683077691150842
"adamo1139/Yi-6B-200K-AEZAKMI-v2",-1.51622055969933,0.0873224730372366
"adamo1139/Yi-6B-200K-AEZAKMI-v2-rawrr1-DPO",-1.64715163949102,0.0912603209949368
"AdaptLLM/finance-chat",-1.73137381352999,0.084723582592383
"AdaptLLM/law-chat",-1.71374136365198,0.0852466477539838
"AdaptLLM/medicine-chat",-1.75485053280184,0.0862032724364933
"adonlee/LLaMA_2_70B_LoRA",-0.0641804209924029,0.0807456392857882
"adonlee/Mistral_7B_SFT_DPO_v0",0.230151463776344,0.0568074209838681
"adowu/autocodit",0.352058369408088,0.0491649539066581
"AetherResearch/Cerebrum-1.0-7b",-0.173729449385785,0.0610822736657194
"AetherResearch/Cerebrum-1.0-8x7b",-0.350952050017799,0.0732683664320786
"AGI-0/Magistral-7B-v0.1",0.403353113370424,0.0495440697086019
"AGI-0/ThetaWave-7B-v0.1",0.256898154781095,0.0637081413299018
"AGI-inc/lora_moe_7b",-1.71727203014434,0.0855374788489898
"AGI-inc/lora_moe_7b_baseline",-1.71727203014434,0.0855374788489898
"AI-B/UTENA-7B-NSFW-V2",-0.0720465409654147,0.0621435408653747
"AI-B/UTENA-7B-V3",0.199074005135268,0.0565674530410584
"AIDC-ai-business/Marcoroni-7B-v2",0.525996817976549,0.0502993853758835
"AIDC-ai-business/Marcoroni-7B-v3",0.67878093418497,0.0443334771642338
"AIGeekLabs/radiantloom-mixtral-8x7b-fusion",-0.0872341817961774,0.0598877888009113
"aihub-app/ZySec-7B-v1",-0.157130638606228,0.0640469477675891
"aihub-app/ZySec-8B-v2",-1.56825543467388,0.0902260236026868
"AIJUUD/juud-Mistral-7B",0.402956801328677,0.0459320687049144
"AIJUUD/juud-Mistral-7B-dpo",0.400027267038154,0.0473155859378884
"AiMavenAi/AiMaven-Prometheus",1.51159214065081,0.0576113930157342
"AiMavenAi/AiMaven-SmartDawg-7b",0.498251644937872,0.050399603165558
"AiMavenAi/MavenWest",0.93535358493825,0.0538556434878628
"AiMavenAi/Prometheus-1.3",1.77181993279065,0.109749387221757
"aiplanet/buddhi-128k-chat-7b",-0.470584228447979,0.0675958258551312
"aivince/alpaca_mistral-7b-v0.2",-0.469523297699964,0.0660004878465208
"ajibawa-2023/Code-13B",-1.20510721686951,0.0840709450824077
"ajibawa-2023/Code-290k-13B",-1.3373268982761,0.0818229461854966
"ajibawa-2023/Code-Mistral-7B",0.265028966968585,0.0555204923451582
"ajibawa-2023/OpenHermes-2.5-Code-290k-13B",-1.31277475685912,0.0819523019079186
"ajibawa-2023/Python-Code-13B",-1.07140183648375,0.080725042155943
"ajibawa-2023/Python-Code-33B",-1.18150050910455,0.0817376109277453
"ajibawa-2023/Uncensored-Jordan-13B",-1.16944400425955,0.0854919538319335
"ajibawa-2023/Uncensored-Jordan-7B",-1.66845120864678,0.0891635137117108
"ajibawa-2023/WikiHow-Mistral-Instruct-7B",-0.447192136430434,0.0742389109917807
"alchemonaut/BoreanGale-70B",0.128033983350547,0.0642537125473221
"alchemonaut/QuartetAnemoi-70B-t0.0001",0.0937240637573206,0.0670356761104083
"alignment-handbook/zephyr-7b-dpo-full",-0.440691505350984,0.0755215760049475
"alignment-handbook/zephyr-7b-dpo-qlora",-0.0242092919920044,0.057017600699853
"alignment-handbook/zephyr-7b-sft-full",-0.644959104510857,0.0692117645694888
"alignment-handbook/zephyr-7b-sft-qlora",-0.453077336852298,0.0653557380739341
"allbyai/ToRoLaMa-7b-v1.0",-2.14637991055888,0.0985657767398798
"allenai/tulu-2-dpo-70b",-0.179711775116748,0.0826805573952166
"allknowingroger/StarlingMaxLimmy-7B-slerp",0.776888034547309,0.0461093663838002
"AllyArc/llama_allyarc",-1.83546715980561,0.0971836364062856
"alnrg2arg/blockchainlabs_7B_merged_test2_4",1.39139738286876,0.049615917805806
"alnrg2arg/blockchainlabs_7B_merged_test2_4_prune",-0.92783629209732,0.105843122391738
"alnrg2arg/blockchainlabs_joe_bez_seminar",1.44421417574782,0.0526642619761489
"alnrg2arg/blockchainlabs_test3_seminar",1.43830637770076,0.0515920530978779
"alnrg2arg/test2_4",1.39139738286876,0.049615917805806
"alnrg2arg/test3_sft_16bit",1.39139738286876,0.049615917805806
"alnrg2arg/test3_sft_16bit_dpo2",1.50772019478961,0.059102201926087
"alnrg2arg/test3_sft_4bit",-0.174919419834647,0.0711739463751818
"aloobun/bun_mistral_7b_v2",-0.458761674378726,0.0654783625255956
"aloobun/Cypher-7B",0.665306136270692,0.0453697882934947
"aloobun/slerp_bun_mistral_7b_v2",0.169780244025619,0.0575392139450633
"altomek/CodeRosa-70B-AB1",-0.59731884939505,0.0785474372522903
"alykassem/ds_diasum_md_mixtral",-0.493264706625715,0.0723309667731919
"amazingvince/openhermes-7b-dpo",0.33017902670136,0.0462025509143683
"amazingvince/where-llambo-7b",-0.529611429524628,0.0692718130607673
"ammarali32/multi_verse_model",2.17621958744078,0.152365258331649
"ammarali32/MultiVerse_LASER",1.75323136298057,0.0986080575806415
"amu/dpo-phi2",-0.992270542830541,0.0765106692127933
"amu/orpo-lora-phi2",-1.0446714537775,0.0751538852984008
"amu/r-zephyr-7b-beta-qlora",-0.0953921981384754,0.0610405005571519
"amu/spin-phi2",-0.961759709669645,0.0775788522311957
"amu/spin-phi2-1.5",-1.00960623358535,0.0788593516834704
"amu/spin-phi2-2",-1.00960623358535,0.0788593516834704
"amu/zen_moe",0.0870522507124848,0.065173874899211
"andrijdavid/macaroni-7b",1.24886820227808,0.054724231496239
"andrijdavid/Macaroni-7b-Tied",1.21042705520229,0.0556689370536278
"andrijdavid/Macaroni-v2-7b",-0.946496658297654,0.130372135214206
"andysalerno/cloudymixtral7Bx2-nectar-0.2",0.425291654223916,0.0591102977932218
"andysalerno/mistral-sft-v3",-0.307189389065267,0.0670693290003944
"andysalerno/openchat-nectar-0.1",0.1725243661785,0.0543824170547938
"andysalerno/openchat-nectar-0.11",0.172777470996074,0.0553489571230516
"andysalerno/openchat-nectar-0.14",0.0748544628561159,0.0599182170936584
"andysalerno/openchat-nectar-0.3",0.166658920471955,0.0551408020363644
"andysalerno/openchat-nectar-0.4",0.184557515105278,0.0542721644948337
"andysalerno/openchat-nectar-0.5",0.179266108855754,0.0559254890211979
"andysalerno/openchat-nectar-0.6",0.185552537624266,0.0543697495616972
"andysalerno/openchat-nectar-0.7",0.123827801617282,0.057927189367472
"andysalerno/openchat-nectar-0.8",0.127561542706351,0.057623432416662
"andysalerno/rainbowfish-7B-v10",-0.255708262040889,0.0662819447863861
"andysalerno/rainbowfish-7B-v9",-0.193524173535776,0.0626508762475271
"andysalerno/rainbowfish-v6",-0.192123754533202,0.0625200392877472
"andysalerno/rainbowfish-v7",-0.196754395403934,0.0632239190499528
"ankhamun/xxxI-Ixxx",-1.57639312534594,0.0806740367942039
"antiven0m/finch",1.12980989278886,0.0575002670475761
"antiven0m/reverie-7b",0.533259749367253,0.047296490976325
"Antonio88/TaliML-7B-V.1-ENG",-0.41739079051578,0.0653002217172343
"APMIC/caigun-lora-model-34B-v2",-0.45575906750223,0.0671398680780239
"APMIC/caigun-lora-model-34B-v3",-0.374550262196528,0.0710655659339228
"aqweteddy/mistral_tv-neural-marconroni",0.647478762389274,0.0456655283833256
"Aratako/Beyonder-4x7B-random-lora",0.977781887148186,0.05543521611593
"Aratako/c4ai-command-r-v01-japanese-instruct",-0.699056771000898,0.0869872345587454
"Aratako/Mixtral-8x7B-Instruct-v0.1-upscaled",-0.130335364270291,0.0749713837845477
"arcee-ai/Clown-DPO-Extended",1.81959218391801,0.118777764418631
"arcee-ai/Saul-Instruct-Clown-7b",0.587825288457042,0.0468261399495766
"argilla/CapybaraHermes-2.5-Mistral-7B",0.350241457779084,0.0454500415593473
"argilla/DistilabelBeagle14-7B",0.982535744006186,0.0645828110409549
"argilla/distilabeled-Hermes-2.5-Mistral-7B",0.371973555423615,0.0443063015136288
"argilla/distilabeled-Marcoro14-7B-slerp",0.852784220037707,0.0449426159552962
"argilla/distilabeled-Marcoro14-7B-slerp-full",0.848608902968988,0.0446134387968823
"argilla/notus-7b-v1",-0.0539793874499236,0.0686752647639854
"argilla/notus-8x7b-experiment",0.0254880198830707,0.0728170875269609
"argilla/notux-8x7b-v1",0.0070918329291055,0.074125347349991
"argilla/notux-8x7b-v1-epoch-2",0.0499747012356617,0.070591564905329
"ArianAskari/NeuralHermes-2.5-Mistral-7B",0.247786203954114,0.0499542703504032
"ArianAskari/SOLID-SFT-DPO-MixQV2-SOLIDChosen-SFTRejected-Zephyr-7b-beta",-0.485635633961936,0.0722437336253079
"ArianAskari/SOLID-SFT-DPO-MixQV2-SOLIDRejected-SFTChosen-Zephyr-7b-beta",-0.555460139653781,0.0708052984274687
"ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDChosen-SFTRejected-Zephyr-7b-beta",-0.531594477049379,0.067541172750584
"ArianAskari/SOLID-SFT-DPO-MixQV3-SOLIDRejected-SFTChosen-Zephyr-7b-beta",-0.485218774127436,0.0677490311752296
"ArianAskari/SOLID-SFT-WoDPO-MixQV2-Zephyr-7b-beta",-0.400672745364542,0.0715569309706229
"ArianAskari/SOLID_SFT-WoDPO-WoMixQ",-0.408294718214536,0.0713994328278864
"aridoverrun/Foxglove_7B",0.610804238162974,0.0554982651849952
"arlineka/Brunhilde-13b",-0.877850001689878,0.0812361986418693
"arlineka/Brunhilde-13b-v1",-0.883891963002635,0.0802997147039876
"arlineka/Brunhilde-13b-v3",-0.856286602295582,0.0819179219540636
"arlineka/Brunhilde-2x7b-MOE-DPO-v.01.5",0.822267968443776,0.049686329906494
"arlineka/KittyNyanster-v1",0.191650583154468,0.0592780482667927
"ArtMindia/artmindia3k",-0.429579519048357,0.0675539716970563
"Artples/L-MChat-7b",0.2553901685354,0.0552102823236448
"Artples/M-LChat-7b",0.394838026336983,0.0481234724049064
"Aryanne/MixSwap",0.657798428096304,0.0483311106576547
"Aryanne/Open-StarLake-Swap-7B",0.738580453132481,0.0453461272502774
"Aryanne/Westest-7B",1.32195315463482,0.0549375960356657
"Aryanne/WestSenzu-Swap-7B",0.409917563790558,0.0570687202210117
"Aryanne/YarnLake-Swap-7B",0.138465518061515,0.0570181918211631
"AtAndDev/CapybaraMarcoroni-7B",0.211109702219974,0.0549981438216474
"AtAndDev/Ogno-Monarch-Neurotic-7B-Dare-Ties",1.7992590923594,0.1282240234864
"athirdpath/Iambe-20b-DARE-v2",-0.930699260700407,0.0856045853070612
"athirdpath/NSFW_DPO_Noromaid-7b",-0.19967708114311,0.0665953006996299
"athirdpath/Orca-2-13b-Alpaca-Uncensored",-0.815959761186965,0.0821654723786996
"augmxnt/shisa-7b-v1",-1.05203004903539,0.0823118356782846
"augmxnt/shisa-base-7b-v1",-1.39319497928896,0.0844373813451587
"augmxnt/shisa-gamma-7b-v1",-1.27915587307219,0.0862887030167412
"AurelPx/Dare-k-7B-ties",0.651074404090826,0.0455366143162972
"AurelPx/Meliodas-7b-dare",2.17621958744078,0.152365258331649
"AurelPx/NeuralPipe-7B-slerp",0.52277931600868,0.045100068822449
"AurelPx/Pegasus-7b-slerp",2.18624918406195,0.154630265497401
"AurelPx/Percival_01-7b-slerp",2.24042161297169,0.171055792430621
"automerger/Experiment26Yamshadow-7B",2.00777020919943,0.110748486438612
"automerger/Experiment27Neuralsirkrishna-7B",1.97729483991982,0.117173295700818
"automerger/Experiment27Pastiche-7B",1.91835287465941,0.0959144542549729
"automerger/Experiment28Yam-7B",1.9118572957314,0.105556596693628
"automerger/Experiment29Pastiche-7B",2.03415790027163,0.137408727676872
"automerger/Inex12Yamshadow-7B",1.87159115001263,0.0849778954258106
"automerger/NeuralsirkrishnaExperiment26-7B",2.22067361373839,0.166164317431017
"automerger/OgnoExperiment27-7B",2.15702258439126,0.15080471668699
"automerger/Ognoexperiment27Multi_verse_model-7B",2.28650227174111,0.190801832691224
"automerger/PasticheAlloyingotneoy-7B",2.03011918386673,0.117865292910808
"automerger/PasticheInex12-7B",2.05193933899381,0.121966524522842
"automerger/ShadowYam-7B",2.02659963771684,0.117122275243353
"automerger/ShadowYamshadow-7B",1.9030871331917,0.0832853424434725
"automerger/Strangemerges_32Yamshadow-7B",1.91297775754774,0.0838666675934581
"automerger/T3qm7xNeuralsirkrishna-7B",2.14144322716356,0.148368701350831
"automerger/YamShadow-7B",1.80005364072054,0.0860983024926882
"automerger/YamshadowExperiment28-7B",2.28177768374168,0.189289037362814
"avinash31d/phi-2-slerp",-1.03079173383512,0.0742784628074315
"awnr/Mistral-7B-v0.1-half-naive-A",-0.333084665351109,0.0630111601739195
"azale-ai/DukunLM-7B-V1.0-Uncensored",-1.74067644853619,0.090346897578701
"azarafrooz/Mistral-7B-Instruct-v0.2-Selfplay-v0",-0.257011595708903,0.0710373947273414
"azarafrooz/Mistral-7B-Instruct-v0.2-sp-v0",-0.259467411640609,0.0704550313539734
"azarafrooz/Mistral-7B-Instruct-v2-sp-v0.1",-0.259467411640609,0.0704550313539734
"azarafrooz/mistral-7b-selfplay-v0",-1.2113206798588,0.0816774440403062
"azarafrooz/mistral-v2-7b-selfplay-low-tmp",-0.259467411640609,0.0704550313539734
"azarafrooz/mistral-v2-7b-selfplay-v0",-0.238199162492145,0.0683973246542014
"azarafrooz/mistral-v2-7b-selfplay-v0-test",-0.244349807928942,0.069048244535585
"Azazelle/Argetsu",0.410273268608068,0.0462164516138218
"Azazelle/Bianca-7b",0.721532828811699,0.0479660391241679
"Azazelle/Dumb-Maidlet",0.339813878834911,0.0467037849702873
"Azazelle/Half-NSFW_Noromaid-7b",-0.144571344315034,0.0641344247203129
"Azazelle/Maylin-7b",0.471857883246951,0.0467631202180192
"Azazelle/Mocha-Dare-7b-ex",-0.329597307852503,0.080524545921784
"Azazelle/Mocha-Sample-7b-ex",0.120924009915706,0.0694981660524009
"Azazelle/Mocha-SR-7b-ex",-0.691323324345461,0.089472866645531
"Azazelle/Moko-DARE",-0.40492544600243,0.0830045139288662
"Azazelle/Moko-SAMPLE",-0.193523665694026,0.0637337500529249
"Azazelle/Silicon-Medley",0.446553274664783,0.0482522150861151
"Azazelle/Sina-Loki-7b-Merge",-0.694094170058803,0.0805205453453623
"Azazelle/Sina-Odin-7b-Merge",-1.55118900538969,0.0831683534730622
"Azazelle/Sina-Thor-7b-Merge",0.310535474867085,0.0500203400297451
"Azazelle/SlimMelodicMaid",0.453574241174224,0.0479137231798028
"Azazelle/smol_bruin-7b",0.511930875455961,0.0457040443374653
"Azazelle/Tippy-Toppy-7b",0.340605043912012,0.0485444950611981
"Azazelle/xDAN-SlimOrca",0.291061817340349,0.0499581292741349
"Azazelle/Yuna-7b-Merge",0.582299056906278,0.046240741106644
"Azure99/blossom-v3_1-yi-34b",-0.417409386923209,0.0715545270877339
"Azure99/blossom-v4-mistral-7b",-0.224963104834837,0.0719404371241773
"Azure99/blossom-v4-qwen1_5-14b",-1.20761268732226,0.0791222714750171
"Azure99/blossom-v4-qwen1_5-7b",-1.47652138560232,0.0823715706215782
"Azure99/blossom-v4-yi-34b",-0.417959084422459,0.0699676272305452
"Azure99/blossom-v5-14b",-1.14790197062809,0.078437945051705
"Azure99/blossom-v5-34b",-0.452900163438411,0.0678172201422803
"Azure99/blossom-v5-7b",-1.31411000624804,0.0786814310984621
"Azure99/blossom-v5-9b",-0.824689411778293,0.0806862688452423
"Azure99/blossom-v5-mistral-7b",-0.096756677308389,0.069195076790495
"Ba2han/BruinsV2-OpHermesNeu-11B",0.573396972060052,0.0515413399941429
"Ba2han/Cucumber-7b-10k",-0.336789408094422,0.0623882416910504
"Ba2han/HermesStar-OrcaWind-Synth-11B",0.232155142683355,0.0580049979449248
"BAAI/Aquila2-34B",-2.10756258334279,0.114165029112894
