"item_id","frequency","mean_position","min_position","max_position","sd_position"
"X1257",283,18.2720848056537,9,30,5.36406795918887
"X151",282,24.0460992907801,9,30,4.02766266969487
"X660",281,16.1637010676157,8,30,5.54606351738706
"X1211",281,22.644128113879,12,30,4.7072940404789
"X220",280,26.2785714285714,20,30,2.61527867342709
"X776",272,24.9522058823529,16,30,3.49294421981939
"X511",269,23.0446096654275,8,480,39.6433477077513
"X397",268,18.3432835820896,10,30,5.60444510259883
"X1227",268,41.7835820895522,19,289,57.3398910029413
"X369",261,24.8620689655172,16,30,3.58256165482327
"X1062",259,21.5250965250965,12,30,4.76607312097945
"X819",259,24.7722007722008,16,30,3.23591751935868
"X1192",258,27.6434108527132,11,482,54.862019840739
"X695",257,13.863813229572,6,30,6.32339204580742
"X1186",256,19.09765625,9,30,5.61530073356996
"X1054",254,20.496062992126,9,30,4.97960110113763
"X324",254,24.0354330708661,13,30,4.05138979831296
"X308",248,19.9879032258065,8,30,5.79507109766861
"X526",247,21.4008097165992,10,30,5.49327742815429
"X849",244,23.3360655737705,14,30,4.18031966749331
"X780",240,18.7,11,30,5.19591084794081
"X114",235,24.6127659574468,16,30,3.66302949098524
"X17",228,22.3333333333333,6,30,5.78341341927648
"X1188",227,18.9251101321586,11,30,5.53737377140801
"X607",227,26.4669603524229,19,30,2.55254705576067
"X739",219,23.0456621004566,13,30,4.1583029459008
"X1052",216,27.6712962962963,23,30,1.87971056287192
"X139",214,23.088785046729,12,30,4.60929510162453
"X1043",211,26.1469194312796,19,30,2.70664569921828
"X911",210,27.9238095238095,23,30,1.79683527264968
"X1198",206,20.2087378640777,12,31,4.91489734991666
"X1118",206,25.1407766990291,16,30,3.68313061146533
"X1065",206,26.4417475728155,18,30,2.61403432794541
"X9",203,27.2167487684729,20,30,2.16916173774365
"X661",198,23.2525252525253,14,30,3.72491524611361
"X806",196,31.7091836734694,13,500,64.9339081531995
"X216",195,28.2974358974359,21,30,1.79165982761237
"X457",191,20.9005235602094,12,42,5.48831771159336
"X557",190,25.6368421052632,18,30,3.05326792165253
"X223",188,25.1648936170213,17,30,3.50544900346516
"X1006",187,20.716577540107,12,30,4.45163894527204
"X931",187,27.4171122994652,22,30,1.93644342074062
"X520",184,23.3913043478261,13,30,4.1893868553532
"X559",174,23.9310344827586,15,30,3.80080035212627
"X988",174,26.2873563218391,19,30,2.80959563863693
"X1001",172,24.6627906976744,17,30,3.83767249490607
"X108",170,20,4,30,8.21817872393035
"X1098",170,26.8058823529412,20,30,2.60926219779586
"X103",170,27.7823529411765,22,30,2.05680722708036
"X485",165,25.0242424242424,16,30,3.34217600204971
"X749",161,41.2670807453416,22,498,77.7160502859589
"X707",161,76.5465838509317,21,475,133.176290603403
"X758",155,26.2387096774194,19,30,3.01529406928352
"X542",155,28.0064516129032,22,30,1.84636101981726
"X65",149,26.8322147651007,18,30,2.6416689149602
"X657",144,26.6180555555556,18,30,3.1511936417049
"X1083",144,70.9444444444444,25,336,99.9362578509703
"X959",134,25.2164179104478,18,30,3.26374926313422
"X131",132,27.0757575757576,20,30,2.52505373571787
"X1024",129,25.5193798449612,18,31,3.21641486944752
"X470",121,26.7603305785124,22,30,2.12925962636636
"X639",116,27.0689655172414,22,30,2.14971843628935
"X1153",106,28.2358490566038,23,30,1.7213056328732
"X891",102,39.5686274509804,24,142,24.0282464982492
"X596",98,28.4183673469388,22,47,3.83129670221011
"X464",95,28.3578947368421,24,30,1.55683660079269
"X211",94,24.9893617021277,16,35,3.75741469358824
"X14",91,26.2967032967033,18,30,2.80275461919759
"X15",90,27.3222222222222,20,30,2.23771441268966
"X1150",88,21.0795454545455,5,30,6.52708167509128
"X779",82,29.0609756097561,24,37,2.66827526008755
"X1100",81,26,20,44,3.70135110466435
"X1226",78,28.1153846153846,24,30,1.62752915453185
"X543",75,27.04,21,30,2.55977194930182
"X343",74,27.0405405405405,19,30,2.78173686350561
"X1239",72,27.9583333333333,24,30,1.77967792623462
"X759",70,154.114285714286,26,483,186.206799705942
"X886",66,103.151515151515,26,273,105.669039556276
"X352",61,27.9344262295082,21,44,3.62798774556464
"X277",55,28.6,23,43,3.13049516849971
"X987",55,188.218181818182,26,491,212.910404640169
"X579",49,28.3673469387755,25,30,1.34928804607931
"X1250",42,183.690476190476,26,340,149.547690100522
"X1020",41,27.8536585365854,21,48,4.3563802382813
"X895",41,28.390243902439,25,30,1.48118278379962
"X835",41,30.6585365853659,25,48,4.40800270018951
"X166",38,21.9736842105263,10,30,5.6496201360238
"X592",37,270.810810810811,28,486,203.182025374873
"X342",36,27.3055555555556,20,30,2.82660264976925
"X468",35,28.4,24,30,1.81820855595313
"X442",35,28.9714285714286,26,30,1.09774405796922
"X201",34,17.6764705882353,5,30,8.64000767478368
"X145",33,18.2121212121212,5,30,8.0535612299683
"X478",31,26.3225806451613,18,50,5.95195820311374
"X934",31,31.7741935483871,28,41,3.25279036540788
"X101",30,24.4,12,30,5.68482553640042
"X401",29,25.8965517241379,20,30,2.76902287544344
"X1115",28,29,25,30,1.12216721537356
"X169",28,36.7857142857143,29,55,5.91518537236307
"X256",27,29.5555555555556,28,30,0.577350269189626
"X564",26,18.2307692307692,5,28,7.93628473434613
"X1159",26,29.5384615384615,28,30,0.646886032050112
"X862",25,22.44,12,30,5.73061951275776
"X1259",25,35.36,30,47,4.35775171390018
"X821",24,19.2083333333333,7,30,8.28817474355543
"X386",24,32.75,28,42,3.35248123556011
"X527",24,35.1666666666667,31,43,3.3318837427741
"X578",24,38.9166666666667,32,47,4.48103895820239
"X370",24,39.125,34,54,4.90175212684643
"X426",24,41.375,35,51,3.93216944214503
"X1254",24,46.9166666666667,37,60,5.57881603978811
"X782",24,114.708333333333,30,151,22.0147759997426
"X1063",24,295.125,30,338,82.2595640005782
"X459",23,39.0869565217391,34,45,3.17537461609952
"X400",23,42.4782608695652,34,56,5.77509988278354
"X1139",23,43.1739130434783,37,51,3.83349086002733
"X713",23,44.6521739130435,39,67,6.6442640720616
"X462",23,45.6086956521739,40,57,4.78386616598658
"X669",23,46.5217391304348,35,56,5.5421489532277
"X1189",23,47.7826086956522,41,86,8.99472836387631
"X587",23,48.1739130434783,36,62,5.12260741413663
"X1172",23,49.6521739130435,45,57,3.40599332263497
"X922",23,51.6086956521739,39,61,5.22875902567871
"X689",23,52.1739130434783,43,66,5.613718374847
"X847",23,52.304347826087,42,89,9.4649342436783
"X447",23,52.695652173913,44,64,4.32156098280046
"X44",23,54.7826086956522,50,62,2.87554772235783
"X1237",23,55.3913043478261,51,68,4.45930213083518
"X273",23,57.5217391304348,52,66,4.45042965461448
"X379",23,57.5217391304348,53,69,4.41968288884448
"X183",23,58.695652173913,56,72,3.44350221575091
"X943",23,59.8260869565217,53,73,5.25402161044318
"X748",23,60,51,71,4.18872946673028
"X750",23,63.9565217391304,60,80,4.3325224740493
"X13",23,64.0434782608696,60,74,3.26800273825363
"X842",23,64.2173913043478,57,78,6.25922244473291
"X1176",23,64.7826086956522,59,80,5.35092618779157
"X1120",23,65.9565217391304,61,79,5.04054705607496
"X1218",23,67.6521739130435,58,82,5.1664010301895
"X51",23,67.695652173913,63,80,4.10581386693082
"X1240",23,69.695652173913,65,85,5.28664511772736
"X160",23,70.4782608695652,66,81,4.11062442964339
"X122",23,71.4347826086957,59,89,5.68751493070185
"X295",23,71.7391304347826,67,84,4.0024695933698
"X865",23,72.6521739130435,67,82,3.35218647306465
"X1070",23,75.9130434782609,69,91,5.10715223510805
"X81",23,76.304347826087,70,85,5.0130265092665
"X1175",23,77.4347826086957,64,94,7.94198330483194
"X561",23,78,66,91,6.70820393249937
"X107",23,78.2608695652174,75,84,2.6665843202042
"X287",23,78.6521739130435,60,85,5.61336631825546
"X571",23,78.9130434782609,68,88,5.06245577738944
"X438",23,80.3913043478261,72,89,4.03100630831899
"X1202",23,82.2608695652174,75,93,3.80451157185719
"X525",23,83.1739130434783,76,104,7.55375989408913
"X626",23,83.9565217391304,76,96,4.88483982122765
"X1116",23,86.695652173913,80,100,6.16024484909411
"X177",23,87.6521739130435,80,107,6.10966965073454
"X963",23,88.3913043478261,83,108,6.42961281482926
"X879",23,89.5652173913043,79,108,6.3233052846846
"X3",23,90.1739130434783,85,102,3.749571780557
"X286",23,90.7826086956522,84,105,5.59184895214072
"X89",23,92.9565217391304,87,104,4.87552571402739
"X1028",23,93.2173913043478,87,107,3.59237224406393
"X493",23,93.8695652173913,89,102,4.13746022036452
"X715",23,94.6521739130435,88,112,6.42869063193328
"X91",23,96.4782608695652,87,111,5.3840637340665
"X799",23,99,94,116,5.2742944379492
"X783",23,100.695652173913,95,115,5.25214053859511
"X910",23,101.608695652174,97,111,3.67719174512763
"X567",23,105.782608695652,100,113,4.46151749295248
"X1017",23,106.608695652174,93,135,11.8924694676726
"X625",23,111.521739130435,105,121,3.52741941751127
"X1090",23,113.565217391304,106,130,6.316112778633
"X631",23,115.521739130435,109,128,4.88847964111349
"X1035",23,117.391304347826,109,126,4.00839040961448
"X1027",23,117.391304347826,109,141,7.30963952869946
"X62",23,119.826086956522,108,125,3.55031591312716
"X684",23,124.565217391304,99,139,8.48434969360175
"X194",23,125.521739130435,106,146,7.50072460267789
"X747",23,126.086956521739,110,133,4.91669737155728
"X1106",23,150.826086956522,100,176,14.8802864522557
"X831",23,314.304347826087,30,365,65.2634066913797
"X36",22,94.3636363636364,78,105,5.68662134642903
"X724",22,98.7727272727273,89,111,4.38538501520696
"X1246",22,99.7727272727273,96,106,2.54355990094532
"X890",22,104,99,111,3.25137333621173
"X1112",22,104.045454545455,93,113,4.57193584847791
"X448",22,106,102,116,4.02373908081478
"X1049",22,107.818181818182,99,122,4.74729360128448
"X1022",22,110.909090909091,106,121,4.95608419649733
"X1206",22,112,105,140,7.9880863671798
"X760",22,112.954545454545,102,123,4.38044651700163
"X1167",22,114.909090909091,107,134,6.01513243260846
"X330",22,115.772727272727,109,133,6.4507793414869
"X1117",22,118.954545454545,105,136,6.76459461163345
"X813",22,120.909090909091,110,133,5.06067086564515
"X34",22,121.909090909091,108,136,5.99133573555212
"X477",22,124.636363636364,118,149,6.48474733909873
"X925",22,126.954545454545,123,133,2.96771954661476
"X646",22,127.363636363636,120,148,5.20572445482539
"X1255",22,130.272727272727,121,149,5.79147006735989
"X365",22,130.636363636364,126,145,4.43519962019701
"X981",22,132.045454545455,119,143,5.81031326691946
"X361",22,132.363636363636,122,144,4.78634421130479
"X484",22,133.090909090909,129,152,5.03236279740196
"X714",22,135,131,147,4.85013500057571
"X1219",22,135.409090909091,132,141,2.10801398091259
"X723",22,138.181818181818,133,151,4.8268728281053
"X810",22,138.590909090909,129,149,4.56340610998795
"X730",22,139.045454545455,134,150,4.28149142603005
"X863",22,139.454545454545,126,150,5.4486981645446
"X175",22,140.272727272727,134,151,4.8715091841853
"X218",22,142.590909090909,137,153,3.89943940914944
"X1089",22,143.227272727273,132,156,5.47663276964108
"X6",22,144.363636363636,137,169,8.05661783312892
"X1008",22,145.363636363636,139,165,6.16862610732309
"X453",22,146.772727272727,125,173,9.43616052963945
"X1217",22,147.954545454545,142,163,5.05660598319308
"X450",22,148.318181818182,143,164,4.74478524413772
"X11",22,150.818181818182,143,164,5.26114566227297
"X653",22,151.636363636364,146,161,3.87354217794631
"X1079",22,151.772727272727,138,175,9.6802785191229
"X225",22,152.909090909091,147,159,4.55557315310014
"X551",22,154.227272727273,149,160,3.26499206127261
"X907",22,154.818181818182,149,172,4.86617443991208
"X354",22,158.727272727273,151,187,8.3562455580745
"X196",22,159.272727272727,143,182,9.60248885486425
"X1170",22,159.409090909091,153,170,4.47914841937288
"X756",22,160.227272727273,152,179,5.9516449761455
"X1161",22,160.272727272727,148,169,5.64996264784803
"X1129",22,162.772727272727,141,177,9.61116324252475
"X77",22,163.590909090909,155,172,4.59460440194688
"X252",22,163.727272727273,150,180,6.31839203611789
"X421",22,163.909090909091,148,180,8.13522084407167
"X237",22,164.681818181818,160,181,5.70201604811728
"X279",22,166.318181818182,161,171,3.04547069841294
"X856",22,166.727272727273,150,195,10.2918452146385
"X334",22,168.181818181818,162,182,5.07689784956244
"X971",22,169.045454545455,151,185,9.3323669876979
"X1126",22,169.636363636364,158,178,4.76640480012081
"X203",22,170,156,190,7.29644401322283
"X699",22,174.727272727273,164,195,7.36905898354941
"X1182",22,174.863636363636,161,186,6.52683438579279
"X647",22,176.636363636364,168,212,9.31739517321514
"X1114",22,176.954545454545,172,187,3.65770254104785
"X143",22,178.045454545455,166,195,6.54273332081931
"X451",22,178.181818181818,169,186,4.19337758667349
"X621",22,179.227272727273,174,190,3.70240357170747
"X1174",22,182.954545454545,174,190,4.11127685793567
"X648",22,184.136363636364,178,195,4.50708917305314
"X250",22,184.181818181818,167,194,7.33962736589058
"X367",22,184.590909090909,171,205,8.60043792300906
"X958",22,184.772727272727,177,199,4.48204691951619
"X336",22,187.272727272727,178,197,4.69226129039251
"X1264",22,187.590909090909,182,204,4.99198491783713
"X1130",22,188.818181818182,171,210,8.95297962445152
"X315",22,190.136363636364,176,207,8.14333180055024
"X208",22,190.409090909091,180,202,5.31537832644552
"X283",22,192.454545454545,186,201,4.2395785137235
"X409",22,193.136363636364,187,206,4.82350844989762
"X71",22,195.909090909091,185,211,7.05697284966194
"X190",22,196.909090909091,184,218,6.90692606776906
"X79",22,197.272727272727,183,222,8.53665384529904
"X317",22,197.454545454545,187,211,6.03740146505237
"X793",22,197.818181818182,190,211,6.29161470406569
"X10",22,197.863636363636,193,207,3.6553347126456
"X1058",22,198.409090909091,186,210,5.16083318217118
"X327",22,201,177,228,13.0930734141595
"X737",22,201.636363636364,183,218,10.3626869770963
"X181",22,201.909090909091,195,216,6.02304377180311
"X202",22,203.727272727273,199,214,3.7566679534601
"X641",22,204.590909090909,189,225,8.97965473357407
"X636",22,207.318181818182,202,220,4.62278377929683
"X97",22,207.5,197,229,8.61200712184254
"X293",22,207.818181818182,201,224,5.63692218989155
"X23",22,209.454545454545,199,224,6.24673074669023
"X55",22,210.090909090909,187,241,13.9485759331471
"X1121",22,212.227272727273,198,234,9.21144122006157
"X254",22,212.5,196,240,10.2341631430271
"X61",22,212.681818181818,208,221,3.93260320466837
"X173",22,215.863636363636,206,227,5.36563540412907
"X683",22,216.318181818182,210,224,3.87158591396052
"X144",22,217.5,196,236,11.3923533251789
"X710",22,218.227272727273,194,242,11.6370992056473
"X597",22,218.272727272727,214,226,3.66686343431105
"X1066",22,218.545454545455,200,230,7.2290898638584
"X399",22,218.590909090909,199,253,13.3511515141297
"X858",22,219.954545454545,216,229,3.77305323788715
"X506",22,220.5,208,256,12.1645464558359
"X753",22,221.636363636364,201,241,9.2301032060755
"X501",22,222.727272727273,193,243,12.806924533912
"X1104",22,223.136363636364,206,249,11.183727356108
"X967",22,223.318181818182,219,231,2.76691961499501
"X1080",22,225.454545454545,217,247,6.89186734476481
"X708",22,227.909090909091,211,250,8.55742001011036
"X754",22,228.454545454545,209,248,9.37944699723955
"X496",22,230.818181818182,217,239,5.38637048604967
"X1253",22,232.045454545455,207,254,11.1375695079966
"X535",22,232.090909090909,215,246,7.28932089664045
"X121",22,232.090909090909,227,241,3.43523882734022
"X432",22,232.318181818182,227,244,3.90831060368694
"X111",22,234.727272727273,219,250,6.96372791638979
"X985",22,235.863636363636,222,247,6.21285498781093
"X186",22,237.818181818182,230,251,5.884898863365
"X102",22,238.136363636364,224,255,7.28531108297769
"X560",22,240.454545454545,235,248,4.26198336042061
"X94",22,240.545454545455,224,258,8.71630804721965
"X40",22,244.272727272727,226,262,8.57005761041823
"X474",22,244.454545454545,220,268,13.0044947274734
"X52",22,245.318181818182,232,271,8.5266325828819
"X860",22,245.772727272727,239,267,7.12428320993847
"X152",22,246.227272727273,242,255,3.81640342009792
"X213",22,247.727272727273,242,261,5.15642750251999
"X975",22,248.590909090909,238,262,6.29178671655199
"X179",22,249.227272727273,233,264,7.81288202529166
"X253",22,249.318181818182,231,267,8.86075544256736
"X257",22,252.5,248,261,3.48807492274273
"X441",22,252.727272727273,234,273,9.8424823532714
"X772",22,252.772727272727,215,288,17.9998196239159
"X742",22,254.818181818182,244,264,5.08626875716668
"X88",22,255.545454545455,248,263,4.18304141717907
"X659",22,257.545454545455,240,277,7.75657799319405
"X633",22,258.409090909091,242,281,9.03779941035528
"X391",22,258.636363636364,250,269,5.17820942159091
"X499",22,261.545454545455,253,270,4.33948946665029
"X1053",22,262.409090909091,254,280,6.90520225495374
"X230",22,264.545454545455,249,279,7.60154916997514
"X1223",22,265.045454545455,260,278,5.49005397429685
"X1134",22,265.227272727273,258,276,5.2908890078612
"X188",22,266.090909090909,253,275,5.84652188756855
"X366",22,266.227272727273,248,279,8.793568094172
"X329",22,266.5,256,286,7.41138120923296
"X908",22,268.5,245,290,10.7249153620814
"X4",22,269.863636363636,253,287,7.45331792237176
"X846",22,270.818181818182,259,290,7.21530360141596
"X837",22,271.227272727273,264,300,10.0661233762973
"X883",22,272.5,253,292,8.49509662491644
"X200",22,273.636363636364,267,285,4.37030514947951
"X467",22,273.727272727273,249,293,8.97181734619617
"X1165",22,274.409090909091,265,289,5.52620674956711
"X480",22,277.454545454545,264,300,7.61406763655446
"X380",22,278.636363636364,261,304,10.4176839330121
"X703",22,279.227272727273,274,295,5.39781100413525
"X1075",22,279.818181818182,271,291,5.02978143647428
"X298",22,280.136363636364,269,296,6.73509256517473
"X195",22,280.818181818182,260,301,9.84951709542082
"X267",22,281.590909090909,265,301,7.52556968834912
"X1068",22,283.045454545455,271,307,7.02700418946708
"X282",22,283.863636363636,272,293,5.52307242432407
"X444",22,285.681818181818,281,292,3.06106678629034
"X275",22,287.454545454545,279,299,4.95433694306862
"X134",22,288.818181818182,266,310,11.0265323463188
"X246",22,288.909090909091,282,295,3.35103524741791
"X1073",22,290.409090909091,281,313,6.80097395622471
"X937",22,292.090909090909,252,329,18.6264253936101
"X322",22,293.136363636364,281,314,6.7492183289584
"X423",22,293.181818181818,276,312,8.90498182472605
"X566",22,293.318181818182,284,310,7.03316201756848
"X1123",22,294.272727272727,287,307,5.58212980502721
"X359",22,295.954545454545,292,305,3.64466044832022
"X720",22,298.045454545455,291,315,5.8430037344411
"X664",22,300.045454545455,292,312,5.28679642602365
"X323",22,300.909090909091,291,318,7.52082246584578
"X599",22,301.681818181818,291,328,7.90651547857759
"X709",22,302.727272727273,288,326,9.48272523708654
"X291",22,303.681818181818,298,321,5.97922087324781
"X120",22,304.181818181818,280,343,13.0407287396298
"X105",22,304.954545454545,284,323,9.53927856275492
"X513",22,306.136363636364,300,334,7.21965211235116
"X796",22,306.454545454545,291,336,10.8396418528398
"X1190",22,306.954545454545,299,321,4.8743963995289
"X1051",22,309.863636363636,288,327,10.3936585728096
"X398",22,309.954545454545,297,320,6.16037470047208
"X1154",22,312.590909090909,308,322,4.05508605873204
"X32",22,314.772727272727,309,329,5.06088471638647
"X838",22,316.545454545455,307,324,4.3613810910817
"X57",22,317.454545454545,304,351,9.78204026204716
"X820",22,317.863636363636,298,347,12.8555915370019
