"item_id","frequency","mean_position","min_position","max_position","sd_position"
"X5639",503,14.2763419483101,5,30,6.78271010091964
"X7759",494,17.1072874493927,6,30,5.49484614973836
"X9012",488,23.7418032786885,15,30,3.78407644265409
"X8741",479,14.553235908142,5,30,6.37108933040076
"X6499",476,13.2626050420168,5,30,6.78887237667918
"X4642",472,14.0699152542373,4,35,7.23090395229567
"X8251",471,12.3779193205945,4,31,6.68830837006275
"X5582",465,12.7118279569892,5,30,6.20542465450602
"X1609",455,18.8791208791209,7,30,5.32435838171944
"X5928",455,20.6879120879121,11,30,4.72962439868187
"X5411",445,20.5438202247191,10,30,5.56824885246011
"X4727",443,21.0835214446953,9,30,5.03739628449339
"X4438",441,20.6439909297052,11,30,4.84090209849262
"X5444",436,16.9610091743119,7,30,5.96817944399946
"X3057",436,23.7844036697248,11,30,4.26041224732254
"X9945",428,11.8948598130841,4,30,7.87137057236931
"X8073",420,16.1952380952381,5,30,6.48258001250991
"X2855",419,13.8615751789976,5,30,6.36263978806626
"X5849",418,13.6674641148325,4,35,7.33945311117465
"X3795",418,14.9234449760766,5,30,7.46720250720013
"X2624",415,13.7421686746988,5,33,6.52187179501488
"X6134",415,22.4602409638554,12,30,4.95220976780147
"X617",413,11.5036319612591,4,30,7.18805045204275
"X7417",413,13.5302663438257,4,31,6.35573123952571
"X9368",404,20.6460396039604,8,30,5.14224069479365
"X854",398,12.8969849246231,4,34,6.36164047049522
"X4795",398,17.821608040201,7,30,5.69288171259403
"X937",396,12.6540404040404,4,30,7.51228589245703
"X5047",393,16.7073791348601,6,30,5.63094325491509
"X6523",391,17.1713554987212,5,30,6.32486326630064
"X3404",388,18.979381443299,6,30,6.10922017876474
"X2732",385,12.3974025974026,4,30,6.819128541776
"X1887",383,13.9007832898172,4,30,7.66275922667565
"X4226",381,14.9343832020997,4,30,6.73313870268628
"X6088",376,14.8696808510638,4,30,6.60840159427419
"X317",376,21.438829787234,12,30,4.64602857936579
"X2811",375,13.656,4,30,7.70592937896416
"X8600",368,15.9565217391304,5,30,6.47975349125474
"X2733",368,20.4021739130435,10,30,4.76947556536166
"X4899",364,12.3736263736264,3,33,7.80181281702654
"X6680",363,13.9724517906336,4,32,7.37281188026934
"X2448",361,12.6565096952909,4,30,7.78235311497466
"X8449",360,13.4166666666667,4,30,6.53925366078664
"X9991",360,15.5555555555556,6,30,5.71049195371563
"X7981",357,16.3305322128852,5,30,5.64367927217606
"X7857",355,22.143661971831,10,30,4.32300155959771
"X978",353,20.5524079320113,9,30,5.21233252762842
"X3694",350,9.78857142857143,4,30,6.38640081985512
"X814",350,22.9342857142857,13,30,4.1086562375784
"X9612",349,10.6017191977077,5,30,6.2807036560545
"X1200",349,22.5931232091691,14,30,4.10082115960349
"X8166",332,21.1987951807229,9,30,4.77559237497721
"X9907",332,22.644578313253,13,30,4.15415208916949
"X2673",331,22.8882175226586,12,30,4.7401777387525
"X5385",330,20.1757575757576,11,30,4.7052341225213
"X1450",325,11.2030769230769,4,30,6.8796077540077
"X5048",324,9.85802469135803,4,30,5.86099800665922
"X2797",321,11.6417445482866,4,30,6.67312722395134
"X2999",319,23.3040752351097,14,30,4.18273807518982
"X1591",316,25.4683544303797,14,30,3.45891236428759
"X5976",315,16.7746031746032,6,30,6.57949837046839
"X4683",311,19.4823151125402,8,30,5.47653432120639
"X8279",310,18.9838709677419,6,30,6.48546279655987
"X2065",309,11.1100323624595,4,30,6.17342937059739
"X4202",309,18.1747572815534,8,30,5.11763030680512
"X4985",306,11.5326797385621,4,30,6.39625228452257
"X3598",306,15.7908496732026,4,36,7.57143345223281
"X8630",306,18.2091503267974,8,30,5.70263510532989
"X3679",303,18.8646864686469,5,30,6.4272423471853
"X4950",302,24.9602649006623,18,30,3.06600868099229
"X6330",297,11.6969696969697,4,30,6.91569095078585
"X5425",297,19.1380471380471,8,30,5.39936810221121
"X9363",297,21.3636363636364,10,30,4.69931251179767
"X10040",296,20.6216216216216,8,30,4.90783587283128
"X3360",295,23.2406779661017,10,30,4.88991460507451
"X2162",293,24.6689419795222,16,30,3.48621913779944
"X9876",292,22.2602739726027,11,30,4.49291889528346
"X1000",290,23.0827586206897,14,30,4.16278361798748
"X7995",290,24.3034482758621,16,30,3.53298669522896
"X8655",286,19.1643356643357,9,30,6.03768173930853
"X2614",283,16.9363957597173,5,30,7.3196653228521
"X9467",282,21.886524822695,14,30,4.37656684472621
"X2591",282,23.936170212766,15,30,3.85172284963837
"X9104",282,24.3049645390071,16,30,3.5159894299238
"X2751",280,12.9035714285714,4,30,6.37096809841398
"X9765",277,11.4693140794224,5,29,6.40340409064571
"X7341",273,13.2710622710623,5,30,8.25332851569716
"X9264",273,13.5018315018315,5,30,7.41328524365931
"X5661",271,9.8339483394834,4,30,5.7068924135245
"X8219",260,23.3730769230769,9,30,4.60770361253115
"X3108",257,22.8988326848249,15,30,3.93371328321632
"X6149",257,24.3891050583658,16,30,3.3524067230239
"X6037",251,20.8167330677291,7,30,6.34903763451298
"X4917",249,20.5421686746988,11,30,4.87000663579881
"X6544",242,19.5537190082645,9,30,5.115188372552
"X6928",241,25.7136929460581,18,30,3.02299852056283
"X1049",239,27.3682008368201,20,30,2.0879791266784
"X4505",235,26.6510638297872,21,30,2.44546259938037
"X8239",232,22.2715517241379,12,30,5.04691935583738
"X9220",230,16.2826086956522,7,30,5.96812143930857
"X9631",230,25.1826086956522,17,30,3.27910576982593
"X8295",230,26.9347826086957,17,30,2.65153966900179
"X8415",228,17.3815789473684,5,30,6.42811919916501
"X5393",228,18.8684210526316,6,30,5.94395729568668
"X9701",224,11.4910714285714,5,30,6.56119251945759
"X6246",224,16.9642857142857,6,30,6.86765156749601
"X1886",224,24.0625,17,30,3.27726575852767
"X162",222,21.1396396396396,10,30,5.3487729261256
"X5896",219,25.3881278538813,17,30,3.20121044510567
"X9574",218,12.348623853211,5,30,6.62056027644116
"X1599",214,19.9626168224299,10,30,4.49188153148113
"X7345",213,10.943661971831,6,29,4.82980328111348
"X1115",213,18.112676056338,6,30,6.27562511907233
"X5807",212,13.0754716981132,5,29,5.78476199514098
"X2093",212,16.8301886792453,4,30,7.12378260738052
"X7917",210,25.6142857142857,19,30,2.88848327184989
"X572",209,15.6698564593301,5,30,7.43633882199102
"X9746",209,22.4976076555024,13,30,4.22688783712478
"X3384",209,24.0191387559809,14,30,3.69636219619532
"X8765",208,22.1009615384615,10,30,5.00090803720496
"X3021",207,12.7053140096618,5,30,5.58996333358477
"X8993",207,23.6763285024155,14,30,3.97523523738321
"X2231",199,27.4673366834171,21,30,2.23780385718755
"X9517",198,17.8686868686869,5,30,6.41484076367282
"X485",196,16.0663265306122,6,30,5.87918438225263
"X9604",194,16.7474226804124,7,30,6.11403876393862
"X4039",193,12.4455958549223,5,30,7.54282176575734
"X4546",192,11.546875,5,30,5.45019242899634
"X1446",192,18.859375,10,30,4.76967028012963
"X9184",192,22.34375,10,30,4.64854450001142
"X5178",192,24.671875,16,30,3.41411309035264
"X6421",192,24.7760416666667,15,30,3.48772701726295
"X2495",192,25.9947916666667,17,30,3.36675678736533
"X4299",190,23.7315789473684,15,30,3.59549286222428
"X672",190,24.3157894736842,14,30,4.2941159640974
"X5783",188,16.7074468085106,8,30,5.3020577049148
"X1471",188,23.1329787234043,14,30,3.96891365133299
"X7720",186,19.8494623655914,12,30,4.40747825567542
"X5183",185,19.1243243243243,9,30,5.1594892212967
"X4593",184,11.4782608695652,6,30,4.8698431003766
"X1056",183,19.3333333333333,11,30,4.7628753589593
"X7583",183,20.7049180327869,13,30,3.97109444167134
"X7716",179,20.1340782122905,11,30,5.27809876121832
"X3959",177,17.5197740112994,7,30,6.143261640611
"X2035",176,25.6022727272727,17,30,2.70254810017625
"X8296",174,21.4022988505747,11,30,4.47332432569883
"X1790",174,27.235632183908,20,30,2.30272404715366
"X6375",173,13.0057803468208,6,30,5.61817762995302
"X2539",172,17.1802325581395,9,30,5.11585815127462
"X9956",170,23.3705882352941,15,30,3.89177021310056
"X7846",170,25.4941176470588,18,30,3.03285180073951
"X6481",168,11.7321428571429,6,30,6.39748567216664
"X433",167,15.125748502994,8,30,5.19751984496239
"X6226",167,24.2095808383234,13,30,4.33093709124311
"X4860",166,20.4638554216867,10,30,5.31737183460544
"X8872",166,23.1867469879518,14,30,3.99940210938668
"X474",163,23.0122699386503,13,30,4.06276031274085
"X7204",161,23.1739130434783,14,30,4.52847272459394
"X174",160,14.21875,5,30,7.78296145395252
"X1550",158,16.1772151898734,5,30,7.5952708948488
"X2561",157,18.2292993630573,10,30,4.4026108388397
"X8932",156,26.2051282051282,15,30,3.051637209905
"X7500",154,13.0844155844156,7,29,5.46641713765907
"X4291",154,20.025974025974,10,30,4.87215383911476
"X6162",154,26.5064935064935,18,30,2.82437280502904
"X7103",150,24.26,16,30,3.69732353767991
"X5269",150,25.4133333333333,20,30,2.59888119104936
"X7261",149,25.6644295302013,16,30,3.28717972081843
"X6001",147,20.7210884353741,12,30,4.50993167783071
"X1552",145,18.8689655172414,9,30,5.40865455185508
"X3578",142,24.112676056338,19,30,3.03898684019586
"X2026",142,26.556338028169,20,30,2.24879683477088
"X9469",141,25.4326241134752,20,30,2.56989428503811
"X9851",139,15,6,30,7.18593634534987
"X8078",137,27.0802919708029,20,30,2.30427478115511
"X2277",136,25.3897058823529,18,30,3.20687408457761
"X3007",134,14.8283582089552,8,30,5.46282875771657
"X1740",134,23.8134328358209,14,30,4.1297889229459
"X3464",131,22.3587786259542,12,30,4.50652296854251
"X1014",129,17.1472868217054,6,31,7.03684585680283
"X6498",128,13.5078125,7,30,5.29893183969489
"X7699",128,27.375,18,30,2.09611564265943
"X7130",127,25.4094488188976,16,30,3.33179567083592
"X8891",122,23.1311475409836,15,30,3.86967617683818
"X706",119,22.1260504201681,11,30,5.20683159758138
"X3487",119,24.0252100840336,18,30,2.86847914843078
"X9302",119,25.1344537815126,18,30,3.29849572737691
"X3222",117,26.4273504273504,20,30,2.86872625620477
"X2285",117,27.025641025641,21,30,2.29865604835678
"X9855",116,20.4396551724138,12,30,4.57077444318736
"X9211",116,23.0344827586207,15,30,3.831065317802
"X4830",116,23.7241379310345,18,30,3.5523077787155
"X3284",116,27.6379310344828,22,30,1.84342097730015
"X6562",114,27.5438596491228,22,30,1.8867978721145
"X5145",111,24.2612612612613,15,30,3.60734531379243
"X9",111,24.7297297297297,16,30,3.62051213340159
"X6694",111,24.8468468468468,20,30,2.78697685086187
"X567",111,26.8828828828829,20,30,2.5324753924632
"X1401",109,19.7798165137615,12,30,4.41033675997553
"X8451",108,26.4074074074074,20,30,2.33236888538557
"X2785",108,28.2222222222222,23,30,1.67629616934241
"X9268",106,21.8584905660377,13,30,4.56161767305725
"X4361",105,19.4,9,32,5.57225268630201
"X2082",105,25.9047619047619,19,30,3.16994239672187
"X2178",104,19.7307692307692,11,30,5.08993060633409
"X238",104,26.9230769230769,23,30,2.04175970026765
"X675",104,27.4711538461538,21,30,2.30641457033993
"X5738",103,28.0388349514563,23,30,1.73161111706041
"X10021",102,25.5490196078431,18,30,3.30803836755197
"X9013",102,27.4901960784314,22,30,2.17431039728619
"X5121",100,17.64,6,30,6.65532368358845
"X8868",100,28.3,22,30,1.73787284350784
"X6360",99,22.7373737373737,15,33,4.15659264543924
"X4104",96,25.7604166666667,15,30,3.0941193515124
"X9890",92,25.3586956521739,14,30,3.72275899619048
"X5988",91,24.0879120879121,15,30,3.60754872654657
"X9640",88,27.2613636363636,24,30,1.71868914350322
"X7691",85,14.0352941176471,5,29,5.93706488896646
"X5170",81,27.0246913580247,22,30,2.24708315735074
"X9515",81,27.6049382716049,20,30,2.60134105965403
"X1581",80,27.4,21,30,2.08429935409201
"X7690",79,24.2405063291139,10,30,4.5775796702821
"X8425",78,21.025641025641,13,31,4.83486890990411
"X1585",75,26.84,20,30,2.55765940297406
"X3385",74,28.0540540540541,25,30,1.44195350647875
"X1951",73,21.7123287671233,10,41,6.59435670364103
"X7307",72,27.4305555555556,23,30,2.25067369500271
"X3015",70,20.6,8,30,6.2354758776127
"X35",70,24.9428571428571,17,30,3.1155789667631
"X5749",68,26.5735294117647,22,30,2.35198345302452
"X8057",67,25.1044776119403,18,30,3.06067099178362
"X7134",67,28.7462686567164,25,30,1.29501706531507
"X5355",66,22.5454545454545,11,55,6.20962483242269
"X1524",65,26.5846153846154,21,30,2.36439941959573
"X9576",65,28.1230769230769,23,30,1.87506410146837
"X1433",63,25.6507936507937,20,30,2.87457559368857
"X536",62,26.4193548387097,22,30,2.52559609647251
"X9114",62,27.1774193548387,19,30,2.68892198247104
"X7635",58,13.6379310344828,6,29,5.931474997358
"X1106",57,27.6491228070175,23,30,2.02212077559123
"X7469",57,28.1228070175439,24,30,1.80347061680088
"X1459",54,27.7037037037037,23,30,1.93897103260184
"X2494",51,27.1764705882353,21,30,2.59773657134777
"X6281",49,25.0408163265306,17,44,4.69910977239958
"X9852",49,28.4081632653061,25,30,1.52641146903091
"X2643",45,27.8444444444444,24,30,1.65083388784351
"X37",44,24.7272727272727,18,30,3.45982682967398
"X7905",43,28.3023255813953,23,73,7.28839548519533
"X4573",42,28.2142857142857,25,30,1.68979309291526
"X3828",40,26.75,21,30,2.42582262018792
"X2563",38,28.1842105263158,24,30,1.72196090544652
"X800",36,29.1388888888889,27,30,0.86694134841251
"X4162",36,29.1944444444444,28,30,0.855885320904432
"X5275",32,18.0625,6,33,7.38323078158834
"X9038",31,28.7741935483871,25,30,1.54293394586104
"X1808",30,26.7333333333333,21,30,2.57217650133559
"X570",30,29.2,25,30,1.21485063648397
"X847",29,17.2413793103448,10,32,7.03894864518535
"X3538",28,28.0357142857143,25,30,1.68835100039331
"X2613",28,29.0714285714286,26,30,0.939998874253519
"X5082",27,25.5185185185185,18,30,3.26249515614577
"X6739",27,27.962962962963,25,30,1.53125090848278
"X5632",27,28.5185185185185,23,30,1.55341733384993
"X7089",26,18.1923076923077,9,30,7.24993368669938
"X3009",26,18.5,7,32,6.92964645562817
"X4544",26,28.5384615384615,26,30,1.30325037443368
"X5080",25,18.08,8,27,5.55967624956706
"X2545",25,19.88,11,28,5.44150714416512
"X4257",25,28.36,24,30,1.62992842378635
"X5989",25,28.64,26,30,1.28711563842052
"X7280",24,21.5833333333333,10,30,6.80739154964256
"X5917",24,28.0833333333333,26,30,1.47196014438797
"X6882",23,19.5652173913043,8,34,6.45139933345346
"X8934",23,28.695652173913,26,30,1.36297744290998
"X7510",22,28.6363636363636,26,30,1.36435767358558
"X9709",21,20.6666666666667,10,29,6.05254767295007
"X4518",19,22.0526315789474,15,30,4.89300730306386
"X5487",19,29.1578947368421,26,30,1.16729306492209
"X5614",19,29.3157894736842,26,30,1.05686284083011
"X6221",19,31.2631578947368,24,79,11.7890820736964
"X3198",18,29.1111111111111,27,30,0.963381842865745
"X7695",17,18.0588235294118,8,29,6.32920402020758
"X3822",17,20.4705882352941,10,30,6.85672705321956
"X9857",17,24.1764705882353,17,30,3.59227111514511
"X5845",17,25.5882352941176,21,30,3.5717436835776
"X289",16,20.75,11,29,5.59166045702586
"X6596",16,22.375,12,31,6.55108133567785
"X5000",16,23.9375,18,29,3.56779577143461
"X1982",16,25.3125,19,30,3.41991715299265
"X4343",16,28.4375,23,30,1.9989580619246
"X9025",16,28.6875,27,30,1.19547758936195
"X6619",16,29.5,27,30,0.894427190999916
"X358",15,28.4666666666667,25,30,1.40746310109799
"X9977",15,29.2,28,30,0.774596669241483
"X8776",14,29.6428571428571,27,30,0.841897386141095
"X9523",13,28.3076923076923,23,30,2.05688337801861
"X1410",13,28.6153846153846,26,30,1.32529629004621
"X2715",13,29.0769230769231,27,30,1.11516355015296
"X7375",12,21.1666666666667,13,30,6.11753564960944
"X3188",12,22.5,16,30,5.35129551009507
"X3889",11,26.9090909090909,20,30,3.23896728771828
"X859",11,29.1818181818182,28,30,0.603022689155527
"X9885",11,29.8181818181818,29,30,0.404519917477945
"X1847",10,27.2,18,43,6.69659946871877
"X6722",10,29.8,29,30,0.421637021355784
"X3087",10,39.6,28,84,21.889622097139
"X9963",9,24.3333333333333,18,29,4.24264068711928
"X3552",9,28.6666666666667,27,30,1.22474487139159
"X9616",8,20.125,11,35,8.72496418330757
"X2446",8,27.625,24,30,1.99553072067128
"X3852",8,29.125,28,30,0.991031208965115
"X1313",7,19.1428571428571,13,26,4.25944329025016
"X4284",6,27.1666666666667,26,29,1.32916013582513
"X9031",6,30,30,30,0
"X4678",5,28.2,25,30,2.04939015319192
"X8764",5,28.8,28,30,1.09544511501033
"X4781",5,29.4,29,30,0.547722557505166
"X503",5,34.8,26,60,14.2723508925475
"X8845",4,21.5,13,29,6.60807586719967
"X5264",4,28,26,30,1.82574185835055
"X9079",4,29.25,28,30,0.957427107756338
"X5455",4,30,30,30,0
"X8140",4,31.5,22,38,6.80685928555405
"X3883",3,10.3333333333333,9,12,1.52752523165195
"X3934",3,16.3333333333333,12,23,5.85946527708232
"X894",3,16.6666666666667,14,22,4.61880215351701
"X8505",3,26,23,28,2.64575131106459
"X8398",3,28,26,30,2
"X430",3,29,27,30,1.73205080756888
"X3789",3,29.3333333333333,29,30,0.577350269189626
"X857",2,20,16,24,5.65685424949238
"X6368",2,23.5,23,24,0.707106781186548
"X8751",2,24,18,30,8.48528137423857
"X9641",2,27,19,35,11.3137084989848
"X333",2,27,20,34,9.89949493661167
"X6943",2,27.5,25,30,3.53553390593274
"X5673",2,28,27,29,1.4142135623731
"X7192",2,29.5,29,30,0.707106781186548
"X9524",2,31,25,37,8.48528137423857
"X1662",2,32,24,40,11.3137084989848
"X7875",2,33.5,28,39,7.77817459305202
"X7084",2,35,23,47,16.9705627484771
"X1357",2,35,29,41,8.48528137423857
"X3037",2,35.5,26,45,13.4350288425444
"X5486",2,36.5,30,43,9.19238815542512
"X5956",2,37.5,27,48,14.8492424049175
"X1732",2,38,34,42,5.65685424949238
"X5652",2,40.5,31,50,13.4350288425444
"X2801",2,40.5,32,49,12.0208152801713
"X1272",2,40.5,35,46,7.77817459305202
"X9682",2,40.5,36,45,6.36396103067893
"X8597",2,43,33,53,14.142135623731
"X4796",2,43.5,36,51,10.6066017177982
"X9869",2,45.5,44,47,2.12132034355964
"X1366",2,46,40,52,8.48528137423857
"X2047",2,46.5,37,56,13.4350288425444
"X8077",2,47,39,55,11.3137084989848
"X4309",2,53,49,57,5.65685424949238
"X3880",2,53.5,38,69,21.920310216783
"X2979",2,54.5,51,58,4.94974746830583
"X5562",2,55.5,52,59,4.94974746830583
"X8283",2,56,54,58,2.82842712474619
"X5523",2,56.5,46,67,14.8492424049175
"X4748",2,57,48,66,12.7279220613579
"X8027",2,57,53,61,5.65685424949238
"X2140",2,58,54,62,5.65685424949238
"X7808",2,58,56,60,2.82842712474619
"X7614",2,58.5,42,75,23.3345237791561
"X3130",2,60.5,50,71,14.8492424049175
"X5651",2,62.5,61,64,2.12132034355964
"X5556",2,64.5,57,72,10.6066017177982
"X6505",2,64.5,59,70,7.77817459305202
"X7534",2,65,63,67,2.82842712474619
"X318",2,66.5,65,68,2.12132034355964
"X771",2,68,62,74,8.48528137423857
"X2915",2,68.5,64,73,6.36396103067893
"X8852",2,71.5,66,77,7.77817459305202
"X7014",2,72.5,63,82,13.4350288425444
"X8760",2,73,70,76,4.24264068711928
"X2072",2,74.5,69,80,7.77817459305202
"X8960",2,75,72,78,4.24264068711928
"X6937",2,77,71,83,8.48528137423857
"X941",2,77.5,76,79,2.12132034355964
"X4445",1,11,11,11,NA
"X4171",1,12,12,12,NA
"X3881",1,13,13,13,NA
"X4052",1,14,14,14,NA
"X5534",1,15,15,15,NA
"X107",1,16,16,16,NA
"X4537",1,17,17,17,NA
"X4478",1,18,18,18,NA
"X4521",1,19,19,19,NA
"X4475",1,20,20,20,NA
"X4430",1,21,21,21,NA
"X4486",1,22,22,22,NA
"X4565",1,23,23,23,NA
"X4436",1,24,24,24,NA
"X4489",1,25,25,25,NA
"X9830",1,26,26,26,NA
"X8308",1,26,26,26,NA
"X4455",1,26,26,26,NA
"X6646",1,27,27,27,NA
"X3893",1,27,27,27,NA
"X1321",1,28,28,28,NA
"X2641",1,28,28,28,NA
"X4463",1,28,28,28,NA
"X4892",1,29,29,29,NA
"X8718",1,29,29,29,NA
"X7810",1,29,29,29,NA
"X3891",1,29,29,29,NA
"X6487",1,30,30,30,NA
"X5195",1,30,30,30,NA
"X7766",1,30,30,30,NA
"X7658",1,30,30,30,NA
"X4848",1,30,30,30,NA
"X3793",1,30,30,30,NA
"X7435",1,33,33,33,NA
"X4560",1,65,65,65,NA
"X6320",1,68,68,68,NA
"X8440",1,74,74,74,NA
"X1885",1,75,75,75,NA
"X1807",1,77,77,77,NA
"X3812",1,81,81,81,NA
"X1249",1,85,85,85,NA
