"item_id","frequency","mean_position","min_position","max_position","sd_position"
"X6421",198,24.7979797979798,15,30,3.71573632079581
"X9956",197,24.1319796954315,14,30,3.94643246794816
"X5183",196,18.6938775510204,9,30,5.4938812832241
"X5807",194,13.3917525773196,5,30,5.73879932023648
"X7716",193,20.0414507772021,10,30,5.33056653189414
"X9184",193,22.3937823834197,10,30,5.01771473281377
"X3021",192,13.5520833333333,5,30,5.65290972041437
"X4593",191,12.1675392670157,6,30,5.86723226395883
"X9604",191,15.544502617801,6,30,5.8783150681792
"X1115",189,18.3703703703704,7,30,6.19113731434499
"X1446",189,18.962962962963,10,30,5.08791890990092
"X7720",189,19.8253968253968,13,30,4.42384622248588
"X4299",188,23.4946808510638,15,30,3.68911875978566
"X7583",184,20.9347826086957,14,30,4.22535761173161
"X6481",183,11.4863387978142,6,30,6.41243462661642
"X1056",183,19.1311475409836,9,30,4.62366848015467
"X672",182,24.3021978021978,16,30,4.10926666098038
"X5783",181,16.8729281767956,9,30,5.19940025818486
"X6375",178,12.7865168539326,7,30,5.67076337812422
"X8296",177,21.6101694915254,11,30,4.00574991199813
"X2495",175,25.76,16,30,3.48058655381829
"X2035",174,25.6436781609195,18,30,2.70292931009275
"X2539",173,17.7109826589595,10,28,4.92239137203301
"X433",172,15.9593023255814,8,30,5.5412937435683
"X3959",172,17.4418604651163,7,30,5.95323815008641
"X474",172,22.6279069767442,11,30,4.69302459019357
"X1550",171,16.7017543859649,5,30,7.32433071573345
"X7846",171,24.8830409356725,16,30,3.41937457190936
"X1790",171,26.8187134502924,19,30,2.42702931095399
"X4860",168,20.4166666666667,9,30,5.63608632491344
"X7204",168,23.547619047619,14,30,4.58298012999951
"X8872",168,23.8928571428571,14,30,4.14560688663452
"X7500",165,12.8424242424242,7,29,4.95461292223367
"X174",163,14.1963190184049,5,30,7.29354432603728
"X6162",163,26.8957055214724,18,30,2.941011619298
"X7103",159,24.4779874213836,15,30,3.73460803695839
"X5269",157,25.1974522292994,19,30,2.96007512561859
"X7261",155,25.5677419354839,17,30,3.338129491856
"X6226",153,23.9019607843137,13,30,4.54185897757033
"X2561",152,18.4868421052632,10,30,4.76186123401242
"X9851",149,16.3489932885906,5,30,7.54797822804463
"X4291",147,19.6734693877551,11,30,4.81317151914272
"X9302",146,25.4794520547945,17,30,3.55104487407374
"X8932",146,25.6369863013699,15,30,3.51916944940197
"X9469",143,25.3006993006993,20,30,2.62178029245414
"X7130",143,25.4825174825175,18,30,3.3939738370209
"X1552",142,18.9014084507042,8,30,5.01530969487737
"X6001",141,20.5815602836879,11,30,4.43066590991337
"X3578",141,24.6524822695035,19,30,3.26230815659894
"X1014",137,16.8905109489051,6,30,7.39403459087995
"X2026",137,26.7226277372263,21,30,2.24502694536201
"X8891",136,23.5661764705882,16,30,3.77654007021782
"X3284",136,27.5955882352941,21,30,2.09542244117306
"X8078",135,27.0296296296296,22,30,2.05499297576873
"X3464",133,22.8796992481203,12,30,4.69854521970262
"X3007",132,15.0681818181818,8,30,5.92728608497194
"X2285",130,26.9307692307692,21,30,2.14652580862843
"X3487",128,24.09375,18,30,3.13837688125867
"X2277",127,25,15,30,3.32379587935527
"X706",126,22.2619047619048,11,30,4.92857556935644
"X9855",124,21.2983870967742,12,30,4.74552393075761
"X9013",123,27.9024390243902,21,30,2.03419389982154
"X6498",120,13.775,7,27,5.59781244788361
"X9211",120,23.45,16,30,3.65727087486022
"X5145",119,24.6470588235294,14,30,3.93934571547129
"X1740",118,22.9745762711864,14,30,3.89929177090479
"X567",116,26.6551724137931,21,30,2.42129483245374
"X6562",116,27.6120689655172,23,30,1.82624133708811
"X8451",115,26.0695652173913,21,30,2.59798079193646
"X5738",115,27.8695652173913,22,30,1.82824687922915
"X2082",114,25.6140350877193,18,30,3.24925797364397
"X4830",112,24.1160714285714,17,30,3.35778116279104
"X10021",112,26.1875,19,30,3.02402169423554
"X7699",112,27.5803571428571,22,30,1.87750261984267
"X3222",111,26.7297297297297,18,30,2.5653138951862
"X9",110,24.8909090909091,18,30,3.0147814884088
"X6694",110,24.9454545454545,19,30,2.81162842115541
"X1581",109,27.2935779816514,19,30,2.04261430295144
"X2178",105,19.5238095238095,12,30,5.10673619631508
"X4361",104,19.2596153846154,10,30,5.70469946334946
"X2785",104,28.0480769230769,23,30,1.82953019430931
"X5988",103,24.7864077669903,15,30,3.85941803353642
"X5121",101,19.0891089108911,7,30,6.74106669585903
"X1401",100,19.62,9,30,4.78165687019075
"X9268",99,21.4141414141414,14,30,4.01784311365195
"X6360",99,22.6464646464646,17,30,3.2460749652249
"X9890",99,24.7171717171717,13,30,4.21861860561014
"X4104",97,25.8556701030928,19,30,2.87948812986516
"X675",95,27.5578947368421,21,30,2.16704421438504
"X5170",94,27.4468085106383,21,30,2.19293597706287
"X238",93,26.9354838709677,23,30,1.82855640146099
"X9640",90,26.9,23,30,1.81163530323024
"X7691",89,13.2808988764045,5,30,6.4789673069601
"X8868",87,27.7931034482759,21,30,2.02965188351199
"X7690",77,24.5974025974026,12,30,4.577576180802
"X7134",77,28.6363636363636,25,30,1.3466243459802
"X3015",76,20.2631578947368,9,30,6.58760132582947
"X8425",75,20.6,13,30,4.27753402058912
"X1585",75,26.68,19,30,2.64145741917172
"X3385",72,28.0138888888889,25,30,1.3890219028638
"X9515",71,27.5070422535211,19,30,2.83787264103951
"X8057",70,25.5571428571429,20,30,2.75909938196976
"X1524",70,26.4714285714286,21,30,2.65789187777728
"X9576",70,28.5285714285714,24,30,1.70014005025356
"X5749",67,26.3432835820896,19,30,2.3776244753189
"X1433",64,25.8125,19,30,2.8667497219419
"X5355",63,22.4603174603175,13,30,4.48591126724476
"X7307",63,26.8095238095238,22,30,1.96630604103344
"X1106",63,27.7460317460317,22,30,1.75028342376087
"X35",62,24.4838709677419,18,30,2.95730235670609
"X1951",60,19.75,10,30,6.27511901433493
"X9114",60,27.4666666666667,20,30,2.58723507063708
"X7635",58,13.6551724137931,5,29,5.86859534925188
"X37",58,24.8793103448276,17,30,3.47460756944514
"X536",58,26.7931034482759,21,30,2.50444251379427
"X2494",58,27.3965517241379,19,30,2.37634287186132
"X1459",55,28.0363636363636,23,30,1.69927693079795
"X9852",52,28.1346153846154,25,30,1.7153156246906
"X3828",50,27.16,22,30,2.41897262725905
"X2643",47,27.8085106382979,23,30,1.81345571950999
"X2563",47,28.0212765957447,22,30,1.81166944031246
"X7469",44,27.5909090909091,24,30,1.90858747011454
"X800",40,29.2,28,30,0.723240570679579
"X6281",39,24.8717948717949,16,30,3.88098934198544
"X4573",39,28.3846153846154,23,30,1.77134181395414
"X5632",34,28.5588235294118,25,30,1.10621320950535
"X2613",33,29.1515151515152,27,30,0.972150069472691
"X4162",32,29.21875,27,30,0.832190075992645
"X8934",31,28.6774193548387,25,30,1.37567187885759
"X9038",31,28.8387096774194,25,30,1.31900907738975
"X7905",30,27.1666666666667,22,30,2.42235754833056
"X6739",30,28.1666666666667,24,30,1.66263881107472
"X4544",30,28.5666666666667,26,30,1.38173637221391
"X7510",29,28.3103448275862,24,30,1.91056177744105
"X5989",29,28.6551724137931,25,30,1.34365870637295
"X847",28,16.2857142857143,9,30,6.81423968127497
"X3538",28,28.75,24,30,1.45614915800902
"X3009",27,17.4444444444444,6,29,6.41712452578935
"X4518",27,22.5555555555556,15,30,4.59375272544835
"X570",27,29.4444444444444,25,30,1.01273936708367
"X7089",26,18.8076923076923,8,30,6.05322545933476
"X5082",26,25.5769230769231,17,30,4.14895723692667
"X6619",26,29.5769230769231,28,30,0.643308754678618
"X5080",25,18.8,11,30,5.69356361751291
"X5275",24,17.4166666666667,8,30,6.10001187929468
"X7280",24,19.3333333333333,10,30,6.78019280645865
"X6882",23,21.2608695652174,10,30,5.70659420243847
"X4257",23,27.0869565217391,23,30,2.1513852509543
"X3198",23,28.8695652173913,26,30,1.17953564923918
"X2545",22,18.4090909090909,10,30,7.01467231634007
"X9709",22,22.8636363636364,14,30,4.601195026403
"X5917",21,27.5238095238095,23,30,2.08851735973268
"X1808",20,27.45,23,30,1.98613615900453
"X9025",20,27.5,24,30,1.84960877797953
"X6221",20,27.5,25,30,1.31789305532094
"X2715",19,28.4736842105263,26,30,1.26352333894953
"X9857",18,23.7222222222222,14,29,4.11318619242975
"X4343",18,28.1111111111111,24,30,1.71117052778599
"X1410",18,28.5555555555556,26,30,1.09663776110663
"X5487",18,29.3888888888889,28,30,0.777544316035229
"X7695",17,18.3529411764706,9,28,5.84103133520302
"X1982",17,24.8823529411765,19,30,3.15995160052287
"X3822",16,20.625,12,30,5.7373048260195
"X3188",16,24.25,15,30,5.43445796131807
"X5000",16,24.5,18,29,3.70585122924995
"X3087",16,28.875,28,30,0.885061203156784
"X9963",15,26.4,20,30,3.35516659156335
"X289",13,19.5384615384615,12,30,6.25320430679856
"X5845",13,25.7692307692308,23,30,2.20430813612216
"X3552",13,28.3846153846154,26,30,1.38675049056307
"X358",13,28.9230769230769,26,30,1.18754217199071
"X9977",12,29.1666666666667,27,30,1.02985730108887
"X5614",12,29.5,28,30,0.797724035217466
"X7375",11,21.3636363636364,15,28,5.3529940644975
"X6596",11,22,12,30,6.61815684310972
"X6722",11,29.8181818181818,29,30,0.404519917477945
"X9523",10,29.6,28,30,0.699205898780101
"X1313",9,19.8888888888889,12,27,4.62180820795402
"X4678",9,28.6666666666667,27,30,1
"X859",9,29.3333333333333,28,30,1
"X3889",8,23.5,18,29,3.46410161513775
"X1847",8,25.25,16,30,5.31171212645092
"X9079",8,29.25,28,30,0.886405260427918
"X8776",8,29.375,28,30,0.744023809142845
"X8398",7,28.7142857142857,28,30,0.755928946018454
"X7192",7,29.4285714285714,28,30,0.786795792469443
"X9031",7,29.5714285714286,28,30,0.786795792469443
"X9885",7,29.5714285714286,27,30,1.13389341902768
"X4781",7,29.7142857142857,29,30,0.487950036474267
"X5455",7,30,30,30,0
"X5673",6,23.3333333333333,22,27,1.96638416050035
"X2446",6,24.6666666666667,22,27,2.33809038890002
"X8505",6,26.8333333333333,24,30,2.40138848724372
"X503",6,28.3333333333333,25,30,1.86189867250253
"X4284",6,28.5,27,30,1.37840487520902
"X8308",5,28.6,28,29,0.547722557505166
"X430",5,28.6,27,30,1.14017542509914
"X3852",5,29.6,28,30,0.894427190999916
"X9616",4,18.75,14,27,5.7373048260195
"X6368",4,27.75,27,28,0.5
"X6646",4,29.5,29,30,0.577350269189626
"X3789",4,29.75,29,30,0.5
"X1321",3,23.3333333333333,21,26,2.51661147842358
"X5264",3,29,29,29,0
"X3934",2,12.5,7,18,7.77817459305202
"X8845",2,21,19,23,2.82842712474619
"X8751",2,22.5,22,23,0.707106781186548
"X857",2,23.5,20,27,4.94974746830583
"X8140",2,24,22,26,2.82842712474619
"X9682",2,26.5,25,28,2.12132034355964
"X9641",2,28,26,30,2.82842712474619
"X8764",2,28.5,27,30,2.12132034355964
"X6943",2,29.5,29,30,0.707106781186548
"X2641",2,30,30,30,0
"X7435",2,30,30,30,0
"X4093",1,8,8,8,NA
"X4171",1,9,9,9,NA
"X4121",1,10,10,10,NA
"X3881",1,11,11,11,NA
"X3229",1,12,12,12,NA
"X4052",1,13,13,13,NA
"X4436",1,14,14,14,NA
"X4521",1,15,15,15,NA
"X4489",1,16,16,16,NA
"X4486",1,17,17,17,NA
"X4430",1,18,18,18,NA
"X4455",1,19,19,19,NA
"X4475",1,20,20,20,NA
"X894",1,21,21,21,NA
"X4485",1,21,21,21,NA
"X4471",1,22,22,22,NA
"X3893",1,23,23,23,NA
"X4478",1,24,24,24,NA
"X3901",1,25,25,25,NA
"X4537",1,26,26,26,NA
"X1357",1,27,27,27,NA
"X3910",1,27,27,27,NA
"X9830",1,27,27,27,NA
"X7810",1,28,28,28,NA
"X3923",1,28,28,28,NA
"X1662",1,29,29,29,NA
"X2268",1,29,29,29,NA
"X7674",1,29,29,29,NA
"X4329",1,29,29,29,NA
"X333",1,29,29,29,NA
"X4565",1,29,29,29,NA
"X4848",1,30,30,30,NA
"X7766",1,30,30,30,NA
"X3164",1,30,30,30,NA
"X1620",1,30,30,30,NA
"X7658",1,30,30,30,NA
"X8192",1,30,30,30,NA
"X9524",1,30,30,30,NA
"X3869",1,30,30,30,NA
