Model_Name,Theta_ATLAS,Theta_WLE,SE,Num_Items,Time_Taken_Sec
automerger/Experiment27Pastiche-7B,2.41446460455608,2.30047481290192,0.172582594188609,30,15.3972744941711
AmberYifan/test-spin-lora-iter2,-0.232311622106125,-0.148914486625206,0.0793526540705014,30,15.4839341640472
Weyaxi/Nous-Hermes-2-SUS-Chat-34B-Slerp,-0.229232265331034,-0.178113777480817,0.0779505806014416,30,15.4197387695312
Xenon1/Xenon-4,0.00983027151038901,-0.143611857076493,0.0833888111331476,30,15.4048743247986
flammenai/Mahou-1.1-mistral-7B,0.994929217864799,0.920682082605802,0.0838416930078408,30,15.5493030548096
localfultonextractor/Erosumika-7B,0.186041065306618,-0.0619637666360941,0.116429126120469,30,15.4401113986969
OpenBuddy/openbuddy-qwen1.5-32b-v21.2-32k,-0.520846018320014,-0.379769037855855,0.103283478138184,30,15.5508718490601
pandego/my-first-blend,-0.0475936906902376,-0.139769706495992,0.0834633726265167,30,15.5415525436401
saucam/aqua-smaug-0.3-8B,-0.616950843905843,-0.616933042287491,0.122724409461508,30,15.4620337486267
zhengr/MixTAO-7Bx2-MoE-Instruct-v1.0,1.56384306748864,1.65414426472925,0.0691195041687164,30,15.4030058383942
garage-bAInd/Platypus-30B,-0.260263534726192,-0.297859010662429,0.0818367410891336,30,15.4374258518219
Korabbit/Llama-2-7b-chat-hf-afr-100step-v2,-1.63581853194866,-1.51728529104708,0.11216678138672,30,15.3632071018219
Changgil/K2S3-Llama2-13b-v1.0,-1.04197576384991,-0.942891792031093,0.15539971168858,30,15.4813809394836
CHIH-HUNG/llama-2-13b-FINETUNE3_3.3w-r16-q_k_v_o_gate_up_down,-0.784168332746235,-0.642180817777078,0.140531282194198,30,15.5509216785431
cookinai/OrcaHermes-Mistral-70B-miqu,-0.248754539130722,-0.196395409402415,0.0769852144958918,30,15.5368719100952
meraGPT/mera-mix-4x7B,2.32392017537069,2.29223136095214,0.146935169874701,30,15.4253108501434
Weyaxi/neural-chat-7b-v3-1-OpenHermes-2.5-7B,0.423482732685158,0.386443235080731,0.10518139684079,30,15.5291564464569
sethuiyer/Diana-7B,0.737299540560777,0.799909059997878,0.0844571002012297,30,15.5171737670898
chanwit/flux-base-optimized,-0.00804029760069783,-0.0306595721068713,0.0814780155474677,30,15.4489943981171
Sao10K/Stheno-L2-13B,-0.717038036797814,-0.710406462227478,0.130643915220272,30,15.3917853832245
gradientputri/MegaMix-S1-13B,-0.835207692580083,-0.649437803445416,0.140541955842992,30,15.409078836441
abdulrahman-nuzha/finetuned-llama2-chat-5000-v1.0-squad,-1.46967596371046,-1.35312555852399,0.149025587786978,30,15.4727325439453
huggingface/llama-7b,-1.23283450206728,-1.24155198661353,0.161681667177317,30,15.4122285842896
shuvom/yuj-v1,-1.19498801272802,-1.64333167946494,0.1846914204625,30,15.4343464374542
eachadea/vicuna-7b-1.1,-1.20033201739186,-1.26446896506947,0.158145689548983,30,15.4893472194672
PulsarAI/Neural-una-cybertron-7b,0.797145277726622,0.683205262465826,0.0821007789685232,30,15.4569365978241
dhanushreddy29/BrokenKeyboardMerge,-0.254276600110885,-0.258246897204073,0.0825055558671964,30,15.4281618595123
VitalContribution/Evangelion-7B,0.789285693738138,0.748921812126983,0.0816075205566822,30,15.5821778774261
dfurman/Mixtral-8x7B-peft-v0.1,-0.25125644392746,-0.252969859930613,0.0773927477611302,30,15.5089616775513
vihangd/smartyplats-3b-v2,-1.503660014057,-1.62138614128104,0.136152286587226,30,15.3828818798065
G-reen/EXPERIMENT-DPO-m7b2-1-merged,-0.00582657539280989,0.0258206076068298,0.0807969026585635,30,15.3722848892212
Vasanth/Beast-Soul-new,1.75003741295347,1.75526285825168,0.0838289444822107,30,15.4345266819
automerger/PasticheInex12-7B,2.16767634761564,2.22570678123279,0.117687211065976,30,15.6081612110138
andysalerno/openchat-nectar-0.1,0.491425978067599,0.589317091368637,0.0962265687050298,30,15.4774889945984
jsfs11/West-Dare-7B,1.54286672423872,1.61351406890117,0.0685051265046012,30,15.6159167289734
MaziyarPanahi/Llama-3-70B-Instruct-DPO-v0.3,-0.24102643394624,-0.350424170819597,0.0780205131994199,30,15.4014542102814
decapoda-research/Adrastea-7b-v1.0-dpo,0.207566447591345,-0.209571798398591,0.113598247897754,30,15.5586543083191
Walmart-the-bag/WordWoven-13B,0.482768426880269,0.390934371605203,0.094969495353653,30,15.4747140407562
CHIH-HUNG/llama-2-13b-FINETUNE5_4w-r4-q_k_v_o,-0.801450807808191,-0.709018314194167,0.134186002508235,30,15.4975528717041
MisterRid/Llama-3-8B-SaulGoodMan,-0.619979505356645,-0.620625299842367,0.119769419796193,30,15.5020976066589
Locutusque/Hyperion-3.0-Mistral-7B-alpha,0.0736712444021739,0.218578389822554,0.0872981037906601,30,15.4921000003815
cloudyu/TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO_f16,-0.0552468535560374,-0.0275610036541733,0.0804589202804226,30,15.5040943622589
allknowingroger/Mistralchat-7B-slerp,0.883088570466132,0.884951814925917,0.0850503595771233,30,15.5552403926849
mwitiderrick/SwahiliInstruct-v0.2,-0.582310992184474,-0.841033507033305,0.119094161526823,30,15.3877680301666
AA051611/limb,-0.0577870529391062,-0.604808437933909,0.0779942416217482,30,15.4379434585571
AGI-0/Magistral-7B-v0.1,1.1514312186543,1.01956771921552,0.0785030846380961,30,15.3828253746033
Azazelle/Sina-Odin-7b-Merge,-1.06887379865042,-1.18326368151682,0.16911694068682,30,15.5080173015594
jan-ai/Solar-10.7B-SLERP,0.547204629687517,0.235863600788278,0.101088644919651,30,15.4681196212769
stabilityai/StableBeluga-13B,-0.739849819979732,-0.583060595337056,0.137305831595066,30,15.515243768692
PulsarAI/2x-LoRA-Assemble-Platypus2-13B,-0.680106218902495,-0.803941326300046,0.127916132543674,30,15.4904274940491
CHIH-HUNG/llama-2-13b-FINETUNE4_3.8w-r4-gate_up_down,-0.830997067764484,-0.686933376030729,0.136947185819696,30,15.4801516532898
vaiv/gem-14b-instruct,-1.17492849470486,-1.087303071276,0.169358858945962,30,15.4865067005157
JaeyeonKang/CCK_Gony_v3,-0.251846618877372,-0.214403428782184,0.0776503387135922,30,15.564017534256
flammenai/Mahou-1.2a-mistral-7B,1.07684622626803,1.07740031688628,0.0768857056674794,30,15.4848549365997
ibivibiv/orthorus-125b-v2,-0.409471384226369,-0.240063678714604,0.077259560604813,30,15.4351305961609
openlm-research/open_llama_7b_v2,-1.36642064108715,-1.38152658691703,0.150931318508794,30,15.4032545089722
Edgerunners/yi-9b-may-ortho-baukit-30fail-3000total-bf16,-1.05009332227438,-1.22644913503527,0.15015339095925,30,15.4566812515259
raincandy-u/Rain-7B-v0.2,-1.15639390291268,-1.34742615715099,0.151490539973403,30,15.4178116321564
TeeZee/Kyllene-v1.0,-0.247658332070482,-0.902184605042707,0.0788095941073433,30,15.4505467414856
BelalTab/finetuned-llama2-2048-v3.0,-1.47559031402947,-1.36207044613188,0.137083775304739,30,15.484379529953
BFauber/lora_llama2-13b_10e5_r32_a256,-0.823131874952382,-0.719446892870117,0.146657966538851,30,15.4612457752228
OpenBuddy/openbuddy-mixtral-8x7b-v16.2-32k,-0.261366112603208,-0.630728069936596,0.0783536519453581,30,15.4968092441559
cookinai/Blitz-v0.2,0.0441257666196997,0.157536192856904,0.0887140334160777,30,15.4380035400391
rishiraj/oswald-4x7b,0.548334770367456,0.504112739175106,0.0975196009070038,30,15.3864941596985
ShenaoZhang/0.001_idpo_noreplacerej_iter_2,-0.00300752889078142,0.0809790684734277,0.0838303749646278,30,15.3815619945526
Replete-AI/Phi-Elothir,-0.82044075975101,-2.09585607492903,0.196265578228908,30,15.4884142875671
ConvexAI/Luminex-34B-v0.2,-0.0837947096694807,-0.0307303320202056,0.0809526065033995,30,15.4697511196136
yam-peleg/Experiment15-7B,2.09644160342003,1.7091364573709,0.117160387939001,30,15.5663437843323
Wanfq/FuseLLM-7B,-1.40916062167102,-1.12170644988793,0.144859076173659,30,15.5634064674377
allknowingroger/RasGullaINEX12-7B-slerp,1.26190019456266,1.40333835360696,0.0594019979567477,30,15.4821548461914
jeiku/Eros_Prodigadigm_7B,0.34076793934124,0.409961608005938,0.107019395864071,30,15.4874401092529
gaodrew/OpenOrca-Platypus2-13B-thera-1250,-0.882043203446453,-0.977245644161144,0.162938696301745,30,15.379004240036
lizpreciatior/lzlv_70b_fp16_hf,-0.265298898103106,-0.20588108337375,0.0774069790532661,30,15.420238494873
abacusai/Smaug-Mixtral-v0.1,-0.15446713505386,-0.0740737188972984,0.078446481568821,30,15.57679438591
ehartford/dolphin-2.1-mistral-7b,0.279779794486674,0.390467850600849,0.1047378927609,30,15.4734075069427
CHIH-HUNG/llama-2-13b-FINETUNE4_compare15k_4.5w-r16-gate_up_down,-0.864682075563676,-0.658784209099792,0.158770753863405,30,15.5100841522217
kaist-ai/mistral-orpo-alpha,0.222634802778631,0.0186895169148169,0.109794541303383,30,15.3624339103699
mistralai/Mixtral-8x22B-Instruct-v0.1,-0.248460389218388,-0.207220557161163,0.0765458439581032,30,15.4834480285645
ResplendentAI/Flora_7B,2.00687740639597,1.64315483550355,0.104829439007557,30,15.4884808063507
Yukang/Llama-2-13b-longlora-32k-ft,-0.951627520913962,-0.809741846067021,0.15155633023339,30,15.4551599025726
LeroyDyer/Mixtral_AI_128k_b,0.208120142343133,0.312880265935191,0.107154111961769,30,15.5468792915344
OpenBuddy/openbuddy-mixtral-7bx8-v18.1-32k,-0.252642996532339,-0.198314433069004,0.0819257065494056,30,15.5298364162445
shadowml/Daredevil-7B,0.987294784876263,1.07880310354099,0.0849061471149049,30,15.508540391922
jsfs11/MixtureofMerges-MoE-2x7b-v6,2.50761437175074,2.78596129228221,0.201801894753368,30,15.5103838443756
jpquiroga/Mistral_7B_ties_merge_instruct_open_orca_codeninja,-0.0933525639955958,-0.191641291464575,0.0783978948230302,30,15.6069979667664
Mihaiii/Metis-0.5,0.277591997222662,0.0250880496524211,0.108399429868221,30,15.6600472927094
Technoculture/Medmerge-tulu-70b,0.186566387135389,-0.246045800926435,0.117448822252841,30,15.5474543571472
NousResearch/Nous-Capybara-7B,-1.31931097144214,-1.27837134102522,0.164629831007188,30,15.6212329864502
silvercoder67/Mistral-7b-instruct-v0.2-summ-sft-e2m,-0.158942141786361,-0.0999503292588838,0.0812046913623855,30,15.5145049095154
Test157t/Prima-Pastacles-7b,0.504159565739809,0.554718346150704,0.0947960339472735,30,15.4492042064667
Aspik101/30B-Lazarus-instruct-PL-lora_unload,-0.544569343867523,-0.546092652046065,0.110999922624778,30,15.609148979187
yam-peleg/Experiment29-7B,2.39885277480319,2.57348909018283,0.167401508120105,30,15.6278517246246
yleo/EmertonMonarch-7B,2.14583930057397,2.08571522387118,0.11646017302871,30,15.5568046569824
janhq/supermario-slerp-v2,0.969435549571473,0.925163512170921,0.0826548603752224,30,15.5282051563263
Obrolin/Kesehatan-7B-v0.1,-0.245227331527736,-0.218250498054685,0.0760680100311122,30,15.6495027542114
migtissera/Tess-34B-v1.4,-0.265764336437853,-0.33999954096546,0.0788603208602654,30,15.6304090023041
viethq188/LeoScorpius-7B,0.989902246369669,1.0325372836258,0.0813417928155597,30,15.5640561580658
ZhangShenao/0.0005_llama_nodpo_3iters_bs128_531lr_iter_1,-0.601096410821586,-0.689598096095854,0.119509122229183,30,15.6754744052887
garage-bAInd/Platypus2-70B-instruct,-0.309201089078946,-0.171856080643868,0.1028785830265,30,15.5768964290619
OpenBuddy/openbuddy-falcon-180b-v13-preview0,-0.249690827183112,-0.208763197291016,0.0786764812983103,30,15.4931693077087
argilla/notux-8x7b-v1-epoch-2,-0.0868846434395425,-0.132592835308905,0.0775491143075022,30,15.6486923694611
Cartinoe5930/iDUS-8layers,-0.232675719965695,-0.154414339816091,0.0765224286135503,30,15.5218462944031
haoranxu/ALMA-13B,-0.971492519093689,-0.777457844723194,0.146914247295922,30,15.526275396347
Xenon1/Zenith-7B-dpo-v1,-0.0112997190712435,-0.0915721288294856,0.081768014831533,30,15.6282832622528
shadowml/DareBeagle-7B,1.24673768093437,1.26604346281366,0.0601650815920744,30,15.6726837158203
UCLA-AGI/zephyr-7b-sft-full-spin-iter1,0.0138354113095157,0.0685882350267691,0.0825603181574901,30,15.5016555786133
mlabonne/Daredevil-8B,-0.621765464806811,-0.551663248240351,0.122574469944333,30,15.5563459396362
CorticalStack/mistral-7b-dolphin-sft,0.0357710901464015,0.0764792898466805,0.084063060075325,30,15.5261545181274
Azazelle/Silicon-Medley,0.720055339225479,0.614201579357323,0.0861641652730652,30,15.6519310474396
The-Face-Of-Goonery/Huginn-22b-Prototype,-0.793765511914067,-1.30571354505584,0.133040175952558,30,15.7133519649506
vicgalle/ConfigurableBeagle-11B,0.999382038910839,0.238078402671845,0.081614930041661,30,15.5055499076843
Nitral-AI/Eris_PrimeV4.20-Vision-32k-7B,0.229948278851832,0.314877824589499,0.106770974671794,30,15.451287984848
cloudyu/4bit_quant_TomGrc_FusionNet_34Bx2_MoE_v0.1_DPO,0.103433782999951,-0.106025664459764,0.0934803070539271,30,15.5055491924286
SF-Foundation/Ein-72B-v0.13,-0.252280359127487,-0.174857338395338,0.0781099526125462,30,15.6483385562897
nbeerbower/llama-3-stella-8B,-0.550696851303414,-0.598073918562462,0.115091075510629,30,15.5284986495972
Isaak-Carter/JOSIE_Beta-3-7B-slerp,0.294820338543868,0.35442709508915,0.108433772933468,30,15.5928380489349
raincandy-u/Rain-7B-v0.1,-1.35724999574237,-1.42833533107174,0.149771431758061,30,15.6152956485748
flammenai/flammen22C-mistral-7B,1.22764041511972,1.12761985881627,0.0636233459162547,30,15.6494605541229
Radiantloom/radiantloom-mixtral-8x7b-fusion-dpo,0.235493259128535,0.12496263675443,0.109320451071167,30,15.5438513755798
KnutJaegersberg/MistralInstructLongish,-0.249305396002636,-0.155804189883425,0.0770309335848163,30,15.6345975399017
chatty123/mistral_rank16_invert,-0.112545835383481,-0.134942428388561,0.0770781234347113,30,15.5114569664001
DreadPoor/RoyalMaid-7B-slerp,1.15632264411508,1.20343985443213,0.0705298184405535,30,15.6336917877197
refine-ai/Llama3-7b,-1.9186934860258,-1.92099510616476,0.138542206489408,30,15.5902032852173
GreenNode/GreenNodeLM-7B-v2leo,0.775919925527261,1.10891698075708,0.0838467967542305,30,15.690370798111
KnutJaegersberg/Nanbeige-16B-Base-32K-llama,-1.31597186104126,-1.08300648584008,0.159170009972849,30,15.5502417087555
andysalerno/rainbowfish-7B-v9,0.0865422718247133,0.0485983016661863,0.0904134695153608,30,15.4894993305206
viethq188/Rabbit-7B-DPO-Chat,-0.256232229399437,0.132547218326977,0.203508337172081,30,15.5824534893036
Aeala/GPT4-x-AlpacaDente2-30b,-0.401608255658687,-0.444550730355094,0.0757050081291111,30,15.5800862312317
wahaha1987/llama_7b_sharegpt94k_fastchat,-1.28898249314444,-1.34658106866625,0.158346398825995,30,15.6118562221527
eren23/ogno-monarch-jaskier-merge-7b-OH-PREF-DPO,1.98921627714424,2.09782022268604,0.103064002872986,30,15.6767539978027
Yuma42/KangalKhan-Alpha-ExtraRawRubyroid-7B,0.704644886849791,0.650847434726847,0.0876000226808899,30,15.5924384593964
yuuko-eth/Monsoon-7B-exp-1,0.426714738989481,0.451439278912121,0.0988861177967294,30,15.5167157649994
chickencaesar/llama2-platypus-llama2-chat-13B-hf,-0.833436241108827,-0.72395265532647,0.137049855898133,30,15.5283415317535
ajibawa-2023/Scarlett-Llama-3-8B-v1.0,-0.696008691735505,-0.69540133695221,0.129584379791355,30,15.4767425060272
dsvv-cair/alpaca-cleaned-llama-30b-bf16,-0.703160088599286,-0.79252143857661,0.14149507489802,30,15.7044179439545
shenzhi-wang/Llama3-8B-Chinese-Chat-v2-nightly-v2,-0.633528829814531,-0.716974104969209,0.124285487623219,30,15.5297558307648
sonthenguyen/NeuralHermes-2.5-Mistral-7B,0.672262023486197,0.59762277416294,0.0899302546173629,30,15.5369873046875
openaccess-ai-collective/dpopenhermes-alpha-v0,0.505611507678479,0.498581822455204,0.0950435902000414,30,15.5335357189178
uproai/Rose-2x7B,0.490870782236544,0.567159539815716,0.0959680617911081,30,15.5552480220795
raincandy-u/Llama-3-5B-Sheard,-1.0536060317528,-1.41065507895889,0.163637523672772,30,15.662388086319
DopeorNope/LaOT,-1.38737574076096,-1.25062227006531,0.162081031618951,30,15.6484885215759
cgato/Thespis-7b-v0.2-SFTTest-3Epoch,0.0635213441521901,0.132115666602193,0.0863886657033745,30,15.5931177139282
Qwen/Qwen1.5-MoE-A2.7B,-1.21829450159177,-1.23566556305687,0.177335027352875,30,15.5751490592957
aqweteddy/mistral_tv-neural-marconroni,0.983958500961019,0.932588170372092,0.0842169242521801,30,15.5888042449951
namirocks/mistral-shishya-model-7b-ep3,-0.123239983894805,-1.27853382803777,0.0790037110439804,30,15.6028025150299
allknowingroger/LimmyAutomerge-7B-slerp,2.40267968263522,2.67897476448838,0.169775315487926,30,15.543194770813
ZhangShenao/0.001_idpo_declr_4iters_iter_4,0.00303448604887891,0.0574313337218333,0.0813982961314351,30,15.5587885379791
mncai/Mistral-7B-openplatypus-1k,0.238828188676949,0.126086875634681,0.107630014699731,30,15.5990715026855
Gille/StrangeMerges_20-7B-slerp,1.4992396237755,1.57328886884742,0.0688716390644263,30,15.5802104473114
macadeliccc/MonarchLake-7B,2.09152033350267,2.22510708907334,0.110799936224267,30,15.4650862216949
TheBloke/OpenOrcaxOpenChat-Preview2-13B-GPTQ,-0.691363218370711,-0.672056238038149,0.130613421665843,30,15.4838342666626
Weyaxi/OpenHermes-2.5-neural-chat-v3-3-openchat-3.5-1210-Slerp,0.843472151218612,0.809510158523482,0.0820741750896641,30,15.5212264060974
MoaData/Myrrh_solar_10.7b_3.0,-0.100478593729541,-0.0825717870072349,0.0856881541267619,30,15.5816378593445
quantumaikr/quantum-dpo-v0.1,1.24968656423419,1.30297484976008,0.0599750499020068,30,15.5930736064911
UCLA-AGI/zephyr-7b-sft-full-SPIN-iter1,0.0662586378030236,0.0685882350267691,0.0888772242964493,30,15.5103180408478
ContextualAI/Contextual_KTO_Mistral_PairRM,0.0612190373967624,-0.137223336115373,0.0856140959493636,30,15.6040728092194
Deci/DeciLM-7B-instruct,-0.206041878158176,-0.205377840310096,0.0813423373378611,30,15.5345599651337
LDCC/LDCC-SOLAR-10.7B,0.822351581766007,0.0355404970539383,0.0844731698924434,30,15.5250933170319
Q-bert/MetaMath-Cybertron-Starling,1.0007373928963,1.02054646260101,0.0812942537346706,30,15.5303957462311
migtissera/Synthia-v3.0-11B,0.246010519481395,0.136963840710006,0.115407487780261,30,15.491087436676
maldv/winter-garden-7b-alpha,0.466000107667856,0.604512158407005,0.0975273303913429,30,15.6403348445892
YeungNLP/firefly-zephyr-6x7b,-0.238645145251407,-0.0278561768420878,0.0798565449217944,30,15.6171925067902
hongzoh/Yi-Ko-6B_Open-Platypus,-1.42087458991377,-1.18267943544067,0.174310521730598,30,15.5497803688049
ibranze/araproje-llama2-7b-hf,-1.37602734950854,-1.10880999494694,0.146933339010867,30,15.5664641857147
abacusai/Llama-3-Giraffe-70B-Instruct,-0.284580821971997,-0.410741274943178,0.0818507050542916,30,15.6272964477539
karakuri-ai/karakuri-lm-70b-chat-v0.1,-0.518989369593752,-0.55801537611334,0.103274651159033,30,15.5117101669312
charioteer/Neural-phi2,-0.116897857561609,-2.04929135415294,0.0786848307755403,30,15.5497930049896
Changgil/k2s3_test_24001,-0.850623113204735,-0.802733141387368,0.15791797048037,30,15.5721304416656
AtAndDev/Ogno-Monarch-Neurotic-7B-Dare-Ties,2.06064710995608,2.19276460108535,0.107054940005802,30,15.6342136859894
perlthoughts/Chupacabra-8x7B-MoE,0.822351201910814,0.845769912621272,0.0810942690528357,30,15.5436370372772
fblgit/UNA-SOLAR-10.7B-Instruct-v1.0,1.33169763852829,0.169488590881303,0.0652831691966709,30,15.5116169452667
Ppoyaa/LuminRP-7B-128k-v0.2,1.19950431622879,1.19424949693573,0.0661582806630791,30,15.6550095081329
XuanXuanXuanXuan/Llama-2-7b-hf-gpt-3.5-80k,-1.38215171708714,-1.38768960302832,0.147530201892211,30,15.5586271286011
SJ-Donald/llama3-passthrough-chat,-0.793166684814613,-0.865571425814911,0.145579911832535,30,15.4879503250122
NeuralNovel/Ignis-7B-DPO-Laser,0.112105241966027,0.0467319629447177,0.0955855098062516,30,15.4970371723175
Mollel/Swahili-Alpaca-Llama-3-8b_16bit,-0.73520301698833,-0.78642120536847,0.135359876789222,30,15.520928144455
uukuguy/Mistral-7B-OpenOrca-lora-merged,0.252356339983357,0.357313717798882,0.107562579342308,30,15.4808254241943
SanjiWatsuki/openchat-3.5-1210-starling-slerp,0.973864859884694,0.820808774720063,0.0847403525512628,30,15.5994472503662
teknium/CollectiveCognition-v1-Mistral-7B,0.174454978669578,0.10404193835501,0.104473070246931,30,15.5022673606873
mahiatlinux/ShadowDolph-7B-v1,0.482211542388714,0.276733640397745,0.0998755346110774,30,15.553989648819
DopeorNope/SOLARC-MOE-10.7Bx6,1.45089311076941,0.175161077714869,0.0734620655111098,30,15.5277493000031
cloudyu/Yi-34Bx2-MoE-60B-DPO,-0.0416157442409451,-0.0661416165887999,0.0894963823496252,30,15.6281514167786
vicgalle/OpenHermes-Gemma-7B,-1.02245735947212,-1.26369504852373,0.150875152245903,30,15.5071394443512
JaeyeonKang/CCK_Asura_v3.0,-0.281273428653948,-0.237210720630044,0.0826128796543942,30,15.5707433223724
CorticalStack/shadow-clown-7B-slerp,2.51227645812373,2.85256302371471,0.206112435554839,30,15.5934581756592
NousResearch/Nous-Hermes-2-Mistral-7B-DPO,0.623356288315739,0.565248129234407,0.0944986045245197,30,15.5328359603882
Azazelle/Yuna-7b-Merge,0.960279041541048,0.920984096504272,0.0826375759726936,30,15.5690186023712
FelixChao/Sectumsempra-7B-DPO,1.49521351476517,1.5663312360622,0.0713257837356428,30,15.6466550827026
Noodlz/DolphinStar-12.5B,0.135452606199341,-0.346122629921474,0.100288605029053,30,15.4873836040497
openlynn/Llama-3-Soliloquy-8B-v2,-0.693009774566243,-0.762755317860871,0.124435742560896,30,15.6094052791595
nbeerbower/SuperFlammen-4x7B,1.50046365794191,1.6052301739044,0.0680421806069227,30,15.6582455635071
Ppoyaa/Alpha-Mistral-7B-Instruct,-0.145774504386694,-0.155824573571079,0.0789239239320646,30,15.5275342464447
ChavyvAkvar/habib-v3,0.189185765680367,0.0373696206569592,0.103984398867485,30,15.4945704936981
AI-Sweden-Models/gpt-sw3-20b,-1.43211882473824,-1.6194491205813,0.143338655701304,30,15.5657703876495
Nexusflow/Starling-LM-7B-beta,0.536143794109341,0.706044137682995,0.0970563930929848,30,15.6840574741364
kyujinpy/Sakura-SOLRCA-Instruct-DPO,1.22832261344599,0.190830204023255,0.0605150071499234,30,15.5436728000641
uukuguy/speechless-orca-platypus-coig-lite-4k-0.5e-13b,-0.896858655092409,-0.79126545211638,0.142589494466949,30,15.638514995575
NeverSleep/MiquMaid-v1-70B,-0.190700424194031,-0.117466025299341,0.0774421025335735,30,15.5290770530701
NobodyExistsOnTheInternet/PuffedLIMA13bQLORA,-0.812711976359196,-0.833849003841013,0.139671555507913,30,15.6801381111145
kimou605/shadow-clown-BioMistral-7B-DARE,0.747818502799066,0.779163152288737,0.0854188083480359,30,15.6432178020477
